ORDER_ID,CUSTOMER_ID,ORDER_DATE,SHIP_DATE,STATUS,TOTAL_AMOUNT,DISCOUNT_PCT,PAYMENT_METHOD,REGION,SALES_REP_ID
5311,6242,2024-01-29,2024-02-04,DELIVERED,47944.31,0.0,Net Banking,South,2038
5312,3786,2025-08-19,,CANCELLED,148535.73,12.74,Credit Card,South,2036
5313,4322,2023-01-16,,PENDING,63857.11,17.2,Debit Card,East,2025
5314,2066,2024-07-17,,CANCELLED,100632.51,9.48,Credit Card,West,2026
5315,4340,2024-04-10,,PENDING,239414.88,2.99,Credit Card,West,2011
5316,3486,2024-07-24,2024-07-31,SHIPPED,183929.6,1.34,UPI,West,2003
5317,1021,2023-01-16,2023-01-17,DELIVERED,175272.69,3.75,COD,South,2028
5318,4238,2025-04-13,2025-04-16,DELIVERED,98026.32,0.0,COD,East,2045
5319,3703,2025-11-01,2025-11-05,DELIVERED,156926.51,2.37,Credit Card,South,2022
5320,6153,2024-11-03,2024-11-09,DELIVERED,52241.49,12.59,UPI,South,2019
5321,1973,2025-08-11,2025-08-16,DELIVERED,124241.76,19.22,Debit Card,North,2009
5322,1985,2024-05-21,2024-05-27,DELIVERED,201074.89,19.8,Credit Card,East,2014
5323,2161,2023-03-15,2023-03-16,DELIVERED,177192.24,15.82,UPI,North,2004
5324,5748,2025-10-24,2025-10-31,DELIVERED,81551.5,15.93,Debit Card,East,2042
5325,4039,2025-10-23,2025-10-24,DELIVERED,186373.78,15.5,UPI,East,2045
5326,2407,2024-08-28,2024-09-04,DELIVERED,149446.7,12.16,Credit Card,South,2001
5327,1065,2024-10-24,2024-10-30,SHIPPED,99630.03,3.14,Wallet,South,2019
5328,3776,2025-06-09,,PENDING,69831.36,0.0,Net Banking,East,2001
5329,1010,2023-08-09,,CANCELLED,125304.98,1.84,Debit Card,East,2008
5330,5379,2023-12-22,2023-12-26,SHIPPED,214986.95,8.07,UPI,South,2011
5331,3448,2024-02-18,2024-02-19,SHIPPED,99108.0,0.0,Net Banking,South,2011
5332,2837,2023-07-12,,PENDING,21674.8,14.98,Credit Card,South,2036
5333,2800,2024-03-26,2024-03-27,DELIVERED,175962.03,1.19,Debit Card,North,2011
5334,2471,2024-07-23,2024-07-31,DELIVERED,141597.99,0.0,UPI,West,2016
5335,2161,2024-07-23,,PENDING,125677.53,1.78,Net Banking,West,2050
5336,5592,2024-09-25,,CANCELLED,236669.26,0.0,Net Banking,South,2016
5337,3934,2025-11-03,2025-11-12,DELIVERED,1448.28,16.77,Debit Card,North,2009
5338,3112,2024-02-27,2024-02-28,DELIVERED,20093.39,0.0,Debit Card,North,2019
5339,1256,2023-11-02,2023-11-07,DELIVERED,152335.22,1.62,Debit Card,South,2014
5340,4956,2023-12-12,2023-12-22,DELIVERED,111729.73,0.0,COD,South,2023
5341,3836,2023-02-03,2023-02-10,DELIVERED,36999.67,5.95,Wallet,North,2018
5342,6137,2025-10-01,2025-10-05,DELIVERED,2190.98,15.75,Debit Card,North,2021
5343,2010,2024-07-24,2024-08-03,SHIPPED,130020.81,0.0,UPI,East,2029
5344,1586,2023-03-02,,PENDING,112846.89,0.0,UPI,West,2017
5345,3698,2023-09-05,2023-09-14,DELIVERED,130393.54,7.39,Wallet,North,2034
5346,1002,2025-06-24,,PENDING,54849.72,0.0,Credit Card,North,2028
5347,2328,2025-07-09,2025-07-19,SHIPPED,118603.16,0.0,UPI,South,2012
5348,2378,2024-01-31,2024-02-03,SHIPPED,242159.3,0.0,Wallet,South,2003
5349,5800,2025-08-01,,CANCELLED,14199.85,0.0,Debit Card,West,2036
5350,2098,2023-07-28,2023-08-02,SHIPPED,32211.23,0.0,Net Banking,South,2050
5351,4402,2023-10-31,2023-11-03,DELIVERED,49114.85,17.69,UPI,North,2002
5352,4161,2025-05-21,,PENDING,69047.4,9.64,Debit Card,East,2009
5353,2499,2025-06-17,2025-06-22,DELIVERED,182223.3,0.0,COD,North,2031
5354,3816,2023-11-10,2023-11-18,SHIPPED,85684.59,17.12,UPI,North,2019
5355,2913,2025-03-25,2025-04-04,DELIVERED,49756.77,9.39,Debit Card,South,2034
5356,5419,2024-08-26,2024-08-31,DELIVERED,190861.83,7.2,Net Banking,East,2035
5357,6208,2024-05-10,,CANCELLED,97562.55,11.7,Credit Card,East,2023
5358,4300,2023-08-07,2023-08-09,DELIVERED,226759.25,6.69,COD,North,2041
5359,5556,2023-11-14,2023-11-16,DELIVERED,118841.27,0.0,Debit Card,West,2016
5360,3847,2024-04-03,,PENDING,236404.0,8.64,Wallet,South,2011
5361,5974,2025-07-01,2025-07-10,DELIVERED,5858.01,4.62,Wallet,East,2033
5362,2380,2025-10-19,,PENDING,194222.15,7.61,Debit Card,North,2015
5363,2874,2024-12-27,,PENDING,95505.61,0.0,Credit Card,East,2037
5364,5546,2024-04-15,2024-04-19,SHIPPED,74585.83,9.63,Credit Card,North,2032
5365,4877,2024-10-09,2024-10-13,DELIVERED,72990.1,0.0,Net Banking,West,2050
5366,6098,2024-07-24,2024-07-30,DELIVERED,90815.84,0.0,COD,East,2010
5367,6171,2025-08-30,2025-09-03,DELIVERED,137953.92,14.18,UPI,South,2017
5368,4707,2024-07-18,,CANCELLED,197059.66,0.0,Debit Card,South,2022
5369,5662,2025-08-25,2025-08-30,DELIVERED,88047.16,0.0,Credit Card,East,2007
5370,3579,2025-09-22,2025-09-23,DELIVERED,195924.21,1.04,UPI,North,2050
5371,4278,2025-08-16,2025-08-26,DELIVERED,247651.76,0.0,Net Banking,East,2039
5372,2857,2023-09-21,2023-09-30,SHIPPED,33731.65,0.0,COD,North,2020
5373,4264,2024-08-29,2024-09-07,DELIVERED,241394.35,5.88,Credit Card,East,2013
5374,3169,2025-10-08,2025-10-16,DELIVERED,155735.37,11.32,COD,South,2027
5375,5180,2025-05-20,2025-05-26,SHIPPED,230078.3,1.44,Net Banking,North,2037
5376,1959,2025-06-24,,PENDING,120850.48,19.73,COD,South,2038
5377,3948,2024-06-28,,CANCELLED,147386.08,19.09,Net Banking,South,2015
5378,4346,2023-10-15,,PENDING,107621.82,1.08,Debit Card,West,2042
5379,6006,2024-03-19,2024-03-22,DELIVERED,177337.99,7.37,COD,North,2017
5380,1898,2024-09-21,2024-09-28,DELIVERED,40143.58,3.93,UPI,West,2029
5381,3517,2024-05-12,2024-05-14,SHIPPED,204876.23,7.53,UPI,North,2032
5382,6368,2023-01-22,,PENDING,109338.81,0.0,Wallet,West,2014
5383,3862,2023-10-18,2023-10-28,DELIVERED,206598.31,0.0,Debit Card,East,2046
5384,2860,2025-02-27,2025-03-06,DELIVERED,72345.74,5.14,Credit Card,North,2020
5385,1245,2023-08-09,2023-08-16,DELIVERED,218522.14,2.77,Credit Card,North,2015
5386,3519,2024-06-26,,CANCELLED,220899.89,6.29,COD,South,2026
5387,3397,2024-09-20,,PENDING,158273.64,0.0,Wallet,West,2031
5388,2266,2024-08-10,,PENDING,54808.45,0.0,Wallet,East,2028
5389,3960,2025-10-13,2025-10-21,DELIVERED,195400.94,14.63,UPI,West,2033
5390,3561,2023-06-25,2023-06-28,DELIVERED,148405.05,8.71,Debit Card,West,2014
5391,1639,2023-08-17,2023-08-27,DELIVERED,139671.4,15.15,COD,South,2033
5392,1046,2024-07-17,,PENDING,151001.31,0.0,UPI,West,2001
5393,5139,2025-06-02,2025-06-12,SHIPPED,89133.84,6.59,Net Banking,South,2008
5394,5786,2025-10-04,2025-10-08,DELIVERED,96013.36,17.54,Credit Card,East,2008
5395,6158,2025-10-02,2025-10-05,SHIPPED,247470.56,0.0,Net Banking,West,2030
5396,5338,2023-10-24,2023-11-02,DELIVERED,83873.55,11.09,Debit Card,North,2050
5397,3443,2025-03-31,2025-04-05,SHIPPED,247958.98,0.0,Wallet,South,2005
5398,4110,2024-06-09,2024-06-16,DELIVERED,241099.06,12.23,Net Banking,South,2039
5399,5360,2025-05-02,,PENDING,133167.59,0.0,Wallet,South,2012
5400,5653,2024-06-09,2024-06-12,SHIPPED,173190.33,2.18,Credit Card,East,2009
5401,2700,2024-12-11,2024-12-20,DELIVERED,17864.07,11.05,COD,North,2012
5402,1304,2025-01-23,2025-01-28,DELIVERED,192074.51,0.0,Debit Card,West,2044
5403,6044,2023-05-17,2023-05-22,SHIPPED,236957.51,13.75,Wallet,North,2023
5404,4311,2024-05-04,2024-05-09,DELIVERED,7936.69,0.0,Net Banking,South,2024
5405,2222,2025-04-18,2025-04-25,DELIVERED,233517.03,12.09,UPI,South,2016
5406,3423,2025-02-04,2025-02-05,DELIVERED,143319.38,8.22,Credit Card,East,2048
5407,4283,2025-08-27,2025-08-28,DELIVERED,164056.48,18.73,UPI,East,2048
5408,4972,2025-11-17,2025-11-19,DELIVERED,57168.11,0.0,Credit Card,North,2031
5409,3461,2025-06-10,2025-06-19,SHIPPED,100708.5,0.0,Credit Card,East,2001
5410,4411,2024-03-15,,CANCELLED,125292.23,7.69,Debit Card,North,2028
5411,1606,2025-06-14,2025-06-15,DELIVERED,93227.81,9.79,UPI,North,2045
5412,3087,2023-06-19,2023-06-20,DELIVERED,99768.8,17.24,Wallet,East,2010
5413,1507,2025-04-07,,CANCELLED,78330.84,4.47,Wallet,North,2045
5414,2450,2023-05-11,2023-05-16,DELIVERED,125771.59,6.37,Net Banking,East,2032
5415,5663,2024-10-27,2024-11-02,DELIVERED,105270.93,0.0,Debit Card,West,2029
5416,1686,2023-09-03,2023-09-06,DELIVERED,161663.91,19.97,Net Banking,North,2012
5417,4067,2024-04-27,2024-04-28,SHIPPED,100316.03,0.0,COD,East,2044
5418,1871,2025-07-04,,CANCELLED,58143.02,2.09,Net Banking,East,2045
5419,2516,2023-08-21,2023-08-22,SHIPPED,39272.63,1.28,Credit Card,South,2042
5420,5107,2024-05-19,2024-05-28,DELIVERED,105272.59,13.69,Net Banking,East,2029
5421,6312,2025-10-06,2025-10-11,DELIVERED,47237.52,17.36,Debit Card,East,2019
5422,1525,2023-12-05,,CANCELLED,197712.13,1.94,Credit Card,North,2048
5423,4242,2025-06-20,2025-06-24,DELIVERED,215029.03,0.0,Net Banking,East,2001
5424,6258,2025-12-11,,PENDING,244481.83,0.0,COD,West,2050
5425,3706,2024-01-11,2024-01-20,DELIVERED,71618.48,14.74,Wallet,North,2021
5426,2650,2023-03-23,,CANCELLED,11524.88,0.0,Net Banking,East,2034
5427,1758,2024-05-15,2024-05-25,DELIVERED,214485.3,6.34,UPI,East,2027
5428,4247,2025-03-21,2025-03-22,SHIPPED,172665.26,3.28,Net Banking,East,2014
5429,4838,2024-03-01,,PENDING,97966.63,10.02,Net Banking,North,2048
5430,3539,2025-03-25,2025-04-01,SHIPPED,5938.54,3.71,Net Banking,North,2003
5431,3201,2023-12-25,2023-12-26,DELIVERED,18726.86,5.73,Net Banking,West,2039
5432,4283,2025-04-05,2025-04-10,SHIPPED,226929.19,19.51,Debit Card,North,2007
5433,2514,2024-03-01,2024-03-11,DELIVERED,169244.67,12.52,UPI,West,2011
5434,4258,2025-08-31,2025-09-06,DELIVERED,51679.2,0.0,Credit Card,West,2018
5435,5692,2025-03-16,2025-03-18,DELIVERED,194252.25,6.95,COD,West,2043
5436,1219,2023-08-20,2023-08-23,DELIVERED,87975.3,0.0,Wallet,North,2014
5437,2868,2025-12-01,2025-12-09,DELIVERED,43434.68,19.56,COD,East,2005
5438,4113,2024-09-23,,PENDING,99613.78,0.0,Net Banking,West,2044
5439,2565,2025-05-18,2025-05-25,SHIPPED,19879.56,15.06,Credit Card,West,2010
5440,6255,2024-01-23,2024-01-24,DELIVERED,8703.69,2.25,UPI,North,2047
5441,2810,2023-07-13,2023-07-15,SHIPPED,244907.52,4.72,UPI,East,2049
5442,6265,2023-10-29,2023-11-01,DELIVERED,106577.1,5.28,UPI,South,2043
5443,1205,2025-05-19,2025-05-23,SHIPPED,24000.41,8.21,UPI,South,2027
5444,3227,2023-12-13,,PENDING,112079.51,0.0,Credit Card,South,2041
5445,5241,2025-08-02,2025-08-05,DELIVERED,207250.19,0.51,Debit Card,West,2047
5446,1908,2024-11-11,2024-11-16,DELIVERED,125556.52,1.91,Debit Card,East,2041
5447,1294,2025-12-26,2026-01-05,DELIVERED,116848.73,0.0,UPI,North,2014
5448,3357,2025-02-05,2025-02-08,DELIVERED,188047.98,7.44,UPI,West,2045
5449,3673,2023-01-11,2023-01-12,DELIVERED,213920.64,5.56,Credit Card,East,2011
5450,2520,2024-04-10,2024-04-18,DELIVERED,234923.87,11.65,Wallet,North,2022
5451,4788,2024-06-02,,PENDING,111570.41,13.22,Credit Card,East,2019
5452,3465,2023-03-27,2023-04-04,DELIVERED,64758.26,0.0,Debit Card,West,2008
5453,5976,2025-11-08,2025-11-14,DELIVERED,36422.94,16.79,COD,North,2019
5454,5495,2025-11-22,2025-11-23,DELIVERED,238892.1,14.19,UPI,South,2021
5455,1629,2024-09-02,2024-09-11,DELIVERED,145983.6,0.0,UPI,West,2016
5456,1617,2025-06-15,2025-06-17,DELIVERED,130565.99,0.0,Wallet,West,2008
5457,2314,2023-07-04,2023-07-13,SHIPPED,59863.19,0.0,Debit Card,North,2037
5458,4572,2025-05-21,2025-05-22,DELIVERED,11753.3,10.19,Wallet,East,2048
5459,5795,2024-09-21,2024-09-25,DELIVERED,24725.18,0.0,Debit Card,North,2014
5460,4294,2025-03-17,2025-03-22,DELIVERED,1687.6,6.2,COD,South,2033
5461,4610,2025-07-14,,CANCELLED,61341.54,9.64,COD,West,2035
5462,1564,2023-06-04,,PENDING,54203.12,16.66,Wallet,East,2041
5463,5517,2024-01-16,,PENDING,231634.26,0.0,Credit Card,South,2025
5464,2207,2024-08-01,,PENDING,167871.66,13.63,Credit Card,South,2044
5465,4296,2023-11-29,2023-12-09,SHIPPED,215194.25,15.9,UPI,South,2020
5466,5826,2024-10-11,2024-10-12,DELIVERED,107628.0,4.25,Debit Card,North,2041
5467,2769,2024-03-02,,PENDING,84706.33,0.0,COD,South,2033
5468,3907,2023-03-05,2023-03-13,DELIVERED,142084.62,3.81,Net Banking,North,2049
5469,3963,2025-10-13,2025-10-18,DELIVERED,178521.94,0.0,Net Banking,East,2020
5470,3735,2024-02-27,2024-02-28,DELIVERED,196427.04,1.21,UPI,West,2030
5471,2963,2024-03-12,,PENDING,100810.31,8.41,Debit Card,North,2010
5472,4117,2023-07-16,2023-07-18,SHIPPED,98964.18,0.0,Debit Card,East,2036
5473,4721,2024-02-10,2024-02-11,DELIVERED,10459.83,15.73,Credit Card,North,2028
5474,5736,2023-06-21,2023-06-26,DELIVERED,25202.92,10.19,Credit Card,East,2036
5475,4586,2024-02-21,,PENDING,164650.99,8.53,Credit Card,North,2004
5476,3081,2025-06-28,2025-07-04,DELIVERED,48684.61,12.85,Credit Card,North,2031
5477,1523,2023-08-11,,PENDING,83225.44,0.0,Net Banking,South,2029
5478,4750,2023-10-20,2023-10-29,DELIVERED,141980.52,6.8,Wallet,East,2022
5479,1782,2023-10-02,2023-10-05,DELIVERED,179977.84,0.0,Net Banking,West,2004
5480,5838,2024-03-13,2024-03-21,SHIPPED,73752.34,16.96,Net Banking,West,2039
5481,1056,2024-02-11,2024-02-18,DELIVERED,166267.18,0.0,UPI,South,2004
5482,3981,2025-07-11,2025-07-12,DELIVERED,203879.55,0.0,COD,West,2029
5483,1963,2023-05-12,2023-05-20,SHIPPED,221982.78,0.0,Credit Card,South,2007
5484,4158,2025-10-25,2025-11-03,DELIVERED,26244.06,11.92,COD,North,2008
5485,4632,2025-11-13,2025-11-20,DELIVERED,96005.82,0.73,UPI,North,2041
5486,2297,2023-04-05,2023-04-07,DELIVERED,57450.5,5.67,Debit Card,East,2019
5487,5637,2025-05-20,,PENDING,24062.68,0.0,Net Banking,East,2050
5488,2555,2025-03-11,2025-03-21,DELIVERED,190762.69,0.0,COD,West,2030
5489,4495,2025-08-26,2025-09-02,SHIPPED,113136.46,14.35,Net Banking,West,2006
5490,2187,2025-01-19,2025-01-20,DELIVERED,173379.69,0.0,UPI,North,2003
5491,5946,2023-08-06,,PENDING,101972.98,0.0,UPI,West,2022
5492,3323,2025-05-08,2025-05-17,DELIVERED,75383.03,0.0,Credit Card,West,2043
5493,2684,2024-01-12,2024-01-21,DELIVERED,220737.9,0.0,UPI,West,2029
5494,4013,2025-10-14,2025-10-24,SHIPPED,134801.69,0.0,Net Banking,North,2030
5495,6410,2023-08-15,2023-08-25,SHIPPED,183687.49,13.54,UPI,South,2006
5496,3983,2023-11-11,,CANCELLED,196081.75,2.97,Wallet,North,2020
5497,1526,2023-01-09,2023-01-16,SHIPPED,135453.66,0.0,Net Banking,West,2006
5498,2175,2024-01-17,,PENDING,220702.8,19.79,Credit Card,East,2024
5499,4045,2025-03-25,2025-03-30,DELIVERED,247351.96,8.84,Net Banking,East,2003
5500,3826,2025-06-14,,PENDING,175530.27,0.0,UPI,East,2031
5501,3505,2024-05-11,,PENDING,31876.48,0.0,UPI,West,2006
5502,3454,2025-06-14,2025-06-20,SHIPPED,26780.97,15.61,COD,South,2042
5503,2376,2023-12-16,2023-12-25,SHIPPED,137780.65,10.69,COD,East,2044
5504,2477,2025-06-27,2025-06-29,DELIVERED,215784.62,0.0,Credit Card,West,2028
5505,4952,2025-10-22,,CANCELLED,37300.62,7.2,Debit Card,East,2013
5506,2453,2025-07-28,2025-07-31,DELIVERED,55707.61,0.0,COD,East,2003
5507,2828,2025-10-28,,PENDING,192424.95,16.09,UPI,East,2005
5508,6390,2024-09-05,2024-09-09,DELIVERED,167802.61,11.15,Debit Card,South,2034
5509,4115,2025-02-15,2025-02-23,SHIPPED,5470.0,16.29,Debit Card,West,2030
5510,5721,2024-06-04,2024-06-14,SHIPPED,80387.9,14.56,Net Banking,South,2010
5511,2868,2023-06-02,2023-06-12,DELIVERED,217928.82,1.3,Debit Card,South,2024
5512,5225,2023-05-01,2023-05-11,DELIVERED,178382.81,0.0,COD,North,2040
5513,4331,2024-01-08,2024-01-15,SHIPPED,204403.3,7.77,Wallet,North,2030
5514,3595,2025-09-18,2025-09-23,DELIVERED,174689.09,0.0,Wallet,West,2028
5515,2095,2023-11-03,,PENDING,106695.07,4.24,UPI,North,2026
5516,4321,2023-03-17,2023-03-25,SHIPPED,85297.09,18.21,Wallet,East,2017
5517,2153,2024-12-20,2024-12-24,SHIPPED,159927.06,9.98,COD,North,2049
5518,3618,2024-05-19,,PENDING,220966.77,13.15,Wallet,North,2028
5519,5906,2024-10-03,2024-10-12,DELIVERED,112145.77,0.0,UPI,East,2020
5520,3805,2025-10-24,2025-10-30,SHIPPED,24396.78,2.72,Credit Card,West,2013
5521,5373,2025-06-15,,PENDING,165292.62,0.0,COD,South,2005
5522,5307,2023-08-31,2023-09-08,DELIVERED,199984.92,0.0,Wallet,East,2041
5523,4649,2024-07-30,2024-08-04,DELIVERED,21548.12,0.0,UPI,East,2035
5524,1107,2025-10-22,2025-10-26,DELIVERED,20975.16,10.59,Wallet,East,2040
5525,2864,2024-11-28,2024-11-30,SHIPPED,246393.58,1.17,COD,West,2020
5526,5512,2025-07-11,,PENDING,64545.66,0.0,UPI,North,2010
5527,1462,2023-03-24,2023-03-28,DELIVERED,61277.67,5.67,Wallet,North,2030
5528,5680,2025-03-01,2025-03-11,DELIVERED,16580.65,19.19,Net Banking,North,2037
5529,1005,2023-07-24,2023-08-03,DELIVERED,149587.82,17.2,Debit Card,West,2038
5530,4668,2025-10-27,2025-10-28,DELIVERED,242690.08,9.61,UPI,West,2029
5531,1471,2023-02-21,2023-02-24,SHIPPED,201355.7,9.28,UPI,East,2038
5532,3649,2024-04-19,2024-04-24,DELIVERED,163269.33,0.0,UPI,East,2020
5533,2840,2023-04-21,2023-04-24,SHIPPED,249944.3,14.54,Credit Card,North,2034
5534,3294,2023-08-14,,CANCELLED,100545.82,3.74,Debit Card,East,2038
5535,4500,2023-02-25,2023-03-01,DELIVERED,173586.7,17.42,COD,West,2050
5536,2311,2024-09-07,2024-09-17,DELIVERED,122945.68,0.0,COD,South,2040
5537,3370,2025-11-26,2025-11-28,DELIVERED,38406.4,19.88,Net Banking,South,2049
5538,4426,2025-07-27,,PENDING,53610.3,0.0,Net Banking,North,2033
5539,2533,2025-04-13,,CANCELLED,60851.03,0.0,COD,South,2038
5540,1037,2023-08-04,2023-08-09,DELIVERED,74172.17,1.39,Net Banking,North,2007
5541,3713,2023-10-15,2023-10-21,DELIVERED,242904.64,4.28,Wallet,North,2047
5542,4264,2024-06-26,2024-07-01,DELIVERED,174587.43,4.97,Credit Card,South,2022
5543,5426,2023-03-07,2023-03-12,DELIVERED,240721.57,15.42,UPI,West,2041
5544,2344,2025-02-17,2025-02-19,DELIVERED,172674.09,5.79,Net Banking,East,2045
5545,1637,2025-07-13,2025-07-23,DELIVERED,15033.03,0.0,Wallet,West,2013
5546,3889,2023-06-23,,PENDING,181242.72,0.0,COD,North,2034
5547,3489,2024-12-26,2024-12-30,SHIPPED,16296.49,11.6,Net Banking,West,2006
5548,4825,2024-09-15,2024-09-21,SHIPPED,81815.89,0.0,Debit Card,West,2015
5549,2597,2025-07-25,2025-08-03,DELIVERED,2950.11,0.0,Credit Card,South,2047
5550,6461,2023-11-11,2023-11-17,DELIVERED,35480.53,15.61,UPI,East,2035
5551,1842,2024-05-25,2024-05-28,DELIVERED,208525.59,0.0,Credit Card,East,2037
5552,6244,2025-02-21,2025-02-28,DELIVERED,234698.17,0.0,Net Banking,North,2046
5553,2539,2023-09-25,2023-09-26,DELIVERED,221570.19,1.42,COD,East,2010
5554,3887,2025-02-17,2025-02-27,DELIVERED,234264.58,5.65,COD,North,2023
5555,5965,2023-05-06,2023-05-08,DELIVERED,144766.36,3.1,Debit Card,North,2017
5556,2350,2025-03-24,2025-03-29,DELIVERED,173054.59,8.37,Credit Card,West,2016
5557,1655,2024-07-09,,PENDING,15146.26,19.27,UPI,South,2020
5558,4314,2023-07-20,2023-07-25,DELIVERED,87777.53,0.0,Net Banking,East,2010
5559,3436,2024-04-12,,CANCELLED,100339.53,0.0,UPI,North,2036
5560,2688,2025-08-04,2025-08-14,DELIVERED,117551.3,0.0,Net Banking,North,2035
5561,3729,2024-02-04,2024-02-12,SHIPPED,88976.27,0.0,Net Banking,West,2040
5562,4028,2024-07-20,2024-07-28,DELIVERED,101011.18,2.87,Credit Card,East,2050
5563,4004,2025-07-02,2025-07-04,DELIVERED,13535.78,3.73,Credit Card,East,2019
5564,4314,2024-07-25,2024-07-27,DELIVERED,56443.6,3.35,COD,West,2042
5565,1513,2025-09-17,2025-09-27,DELIVERED,215552.12,0.0,COD,East,2033
5566,4324,2024-07-13,,CANCELLED,121913.51,0.0,Net Banking,West,2003
5567,1906,2025-02-16,2025-02-26,DELIVERED,221509.8,0.0,UPI,West,2021
5568,1836,2023-06-13,,CANCELLED,166232.79,8.97,Credit Card,West,2019
5569,1193,2025-03-29,,PENDING,87440.3,19.16,Debit Card,North,2035
5570,3966,2024-11-19,2024-11-25,DELIVERED,189871.12,0.0,Wallet,North,2050
5571,5081,2025-01-07,2025-01-09,SHIPPED,213917.07,19.37,Credit Card,West,2039
5572,5113,2023-12-20,2023-12-28,DELIVERED,205771.67,0.0,Debit Card,South,2046
5573,1305,2025-07-23,,PENDING,50172.83,0.11,Wallet,South,2028
5574,2868,2024-07-31,2024-08-07,DELIVERED,204239.93,16.63,COD,East,2007
5575,5822,2024-09-01,2024-09-04,DELIVERED,21903.69,0.0,Debit Card,North,2021
5576,3636,2024-03-02,2024-03-04,DELIVERED,94470.72,0.0,COD,North,2034
5577,2656,2023-04-07,,CANCELLED,202171.69,0.0,Wallet,West,2039
5578,4356,2024-09-16,2024-09-20,SHIPPED,155763.18,1.85,Credit Card,South,2015
5579,4684,2023-08-18,2023-08-19,DELIVERED,54880.02,0.0,Credit Card,West,2005
5580,5756,2024-04-25,,PENDING,99425.76,0.0,UPI,West,2002
5581,1615,2024-10-15,2024-10-16,DELIVERED,237420.08,13.09,Debit Card,East,2046
5582,2486,2025-11-29,2025-12-01,DELIVERED,66507.46,18.05,Wallet,West,2002
5583,3491,2024-05-17,2024-05-27,DELIVERED,26109.99,17.77,Credit Card,South,2009
5584,2697,2023-07-31,,PENDING,156242.72,9.43,COD,North,2012
5585,5688,2025-01-13,2025-01-19,DELIVERED,172031.73,0.0,COD,West,2010
5586,5750,2024-03-11,2024-03-14,DELIVERED,228806.67,0.0,UPI,South,2040
5587,4957,2024-11-16,,CANCELLED,146099.35,10.92,Net Banking,West,2048
5588,1593,2024-07-31,2024-08-05,DELIVERED,151373.45,0.0,UPI,South,2016
5589,4752,2025-03-24,,CANCELLED,234889.97,0.0,UPI,East,2016
5590,3156,2024-04-06,2024-04-14,DELIVERED,134395.71,5.36,COD,North,2029
5591,2177,2024-03-04,,PENDING,36961.99,0.0,UPI,South,2021
5592,1739,2023-10-16,2023-10-21,DELIVERED,218486.66,13.56,Net Banking,West,2016
5593,3474,2024-09-10,2024-09-12,SHIPPED,46155.37,8.46,Wallet,North,2038
5594,1493,2025-08-02,2025-08-12,DELIVERED,166855.45,0.0,COD,North,2026
5595,6192,2023-11-11,2023-11-12,DELIVERED,4392.29,7.87,Net Banking,West,2012
5596,1886,2024-07-27,2024-08-03,DELIVERED,230769.51,5.67,Net Banking,North,2039
5597,3367,2025-11-13,2025-11-21,DELIVERED,84704.95,19.92,Wallet,South,2026
5598,2682,2024-02-20,2024-02-22,SHIPPED,148988.53,4.03,COD,South,2043
5599,3452,2025-02-17,2025-02-27,DELIVERED,239041.08,0.0,Debit Card,South,2036
5600,2335,2023-05-02,2023-05-04,DELIVERED,79585.71,0.0,Credit Card,West,2032
5601,3898,2023-12-09,,PENDING,30052.67,8.34,Debit Card,South,2008
5602,3498,2024-09-22,,CANCELLED,100470.05,0.0,COD,West,2038
5603,1275,2025-03-12,2025-03-15,DELIVERED,118296.34,0.0,Debit Card,North,2019
5604,1729,2023-11-06,,PENDING,230618.95,0.0,UPI,West,2019
5605,3266,2025-01-13,2025-01-21,DELIVERED,37562.45,0.0,Credit Card,East,2002
5606,6444,2025-11-21,,PENDING,89064.54,5.54,COD,East,2012
5607,2747,2023-07-09,2023-07-19,DELIVERED,152018.44,0.0,Debit Card,South,2020
5608,2338,2024-06-12,2024-06-16,DELIVERED,134279.03,1.28,Credit Card,North,2003
5609,4837,2024-09-28,2024-10-04,DELIVERED,239430.66,10.9,Net Banking,East,2040
5610,5805,2023-07-02,2023-07-10,DELIVERED,153836.27,0.0,Credit Card,East,2031
5611,2514,2023-08-08,2023-08-16,DELIVERED,211616.58,12.13,Credit Card,South,2046
5612,4077,2025-03-29,2025-04-06,DELIVERED,171185.69,0.0,Debit Card,East,2013
5613,5159,2023-03-20,2023-03-24,DELIVERED,65771.1,0.0,Net Banking,South,2031
5614,4346,2025-11-02,2025-11-08,DELIVERED,3398.52,10.02,Net Banking,North,2004
5615,2365,2023-04-19,2023-04-27,DELIVERED,104161.1,2.78,COD,North,2042
5616,4768,2023-10-26,2023-11-01,DELIVERED,136095.4,2.83,Credit Card,East,2034
5617,5314,2025-06-09,2025-06-15,DELIVERED,8210.86,0.08,Credit Card,South,2031
5618,1678,2023-12-10,2023-12-18,DELIVERED,152083.3,0.0,Debit Card,West,2013
5619,4513,2024-04-02,2024-04-12,DELIVERED,232958.74,0.0,COD,East,2017
5620,1747,2024-06-15,2024-06-18,SHIPPED,84222.27,11.63,Wallet,North,2038
5621,2147,2023-10-02,2023-10-12,DELIVERED,35780.15,18.03,Net Banking,North,2012
5622,4933,2024-07-17,2024-07-27,DELIVERED,203055.42,0.0,Wallet,North,2026
