ITEM_ID,ORDER_ID,PRODUCT_ID,QUANTITY,UNIT_PRICE,DISCOUNT_AMOUNT,LINE_TOTAL
581,9996,4982,1,59980.6,6481.97,53498.63
582,8117,4628,12,38328.74,32565.63,427379.25
583,5741,2824,1,152202.8,21271.32,130931.48
584,5699,2602,10,120591.48,56878.35,1149036.45
585,5759,1454,2,38797.24,11408.66,66185.82
586,5649,5070,15,94404.62,48851.29,1367218.01
587,8611,296,14,70283.24,58793.07,925172.29
588,7473,1632,3,16728.54,0,50185.62
589,6264,4340,7,199263.47,161394.77,1233449.52
590,9089,2753,14,119712.23,0,1675971.22
591,10211,2446,8,21837.23,0,174697.84
592,8115,1209,5,44706.08,8503.46,215026.94
593,7183,663,15,28244.66,0,423669.9
594,6200,4461,14,106145.38,33519.88,1452515.44
595,7055,198,5,176397.46,9658.63,872328.67
596,10070,2862,9,35536.1,0,319824.9
597,6741,4474,15,141631.38,100038.35,2024432.35
598,7590,729,6,121025.66,0,726153.96
599,10041,5273,8,53997.75,0,431982.0
600,6299,3195,11,158362.06,0,1741982.66
601,8719,4748,7,148001.1,0,1036007.7
602,5364,5243,5,167491.77,61412.48,776046.37
603,7457,910,5,86013.18,48449.43,381616.47
604,10477,4316,10,131970.75,0,1319707.5
605,5989,3165,8,142364.69,21491.96,1117425.56
606,9863,5189,10,189596.62,0,1895966.2
607,8006,4838,12,74630.27,116054.75,779508.49
608,5955,2366,7,133172.35,131102.13,801104.32
609,8424,730,5,105173.19,44143.65,481722.3
610,5213,4626,6,146715.42,0,880292.52
611,9601,1411,11,157141.39,11755.06,1716800.23
612,5468,5244,4,75982.9,5064.63,298866.97
613,8004,4909,13,177819.16,215981.03,2095668.05
614,9393,3765,1,70519.72,0,70519.72
615,5892,3189,3,103540.51,35120.8,275500.73
616,10279,1492,9,5342.42,5008.91,43072.87
617,5898,4881,14,130445.3,1973.19,1824261.01
618,5467,2556,15,150878.14,41463.83,2221708.27
619,10105,3111,12,95011.72,0,1140140.64
620,8377,5112,7,103364.02,61547.21,662000.93
621,6753,1618,4,16387.09,0,65548.36
622,5310,4001,13,52592.19,28437.56,655260.91
623,8684,4575,5,25287.48,0,126437.4
624,5216,5011,8,131845.71,104316.92,950448.76
625,5716,3305,4,115107.61,44066.93,416363.51
626,9339,4889,2,77844.43,0,155688.86
627,7558,2582,2,109982.03,0,219964.06
628,7858,1813,15,50721.35,0,760820.25
629,5969,527,4,23858.1,0,95432.4
630,6954,3496,4,199781.78,54737.48,744389.64
631,7252,3756,8,33507.17,0,268057.36
632,9632,480,9,115065.06,0,1035585.54
633,5640,3790,1,179403.44,26809.98,152593.46
634,5326,4466,10,135812.53,142119.91,1216005.39
635,8151,282,2,12790.73,0,25581.46
636,7510,871,7,116329.2,0,814304.4
637,9778,4583,3,87383.34,6466.04,255683.98
638,5747,1441,2,13554.15,0,27108.3
639,6887,233,12,51427.8,8696.81,608436.79
640,9141,507,1,136537.29,14814.78,121722.51
641,7246,2629,4,90427.16,8073.05,353635.59
642,6187,3051,3,147203.1,30138.84,411470.46
643,5191,2539,9,141067.3,0,1269605.7
644,8380,3449,15,190743.16,0,2861147.4
645,9766,3481,7,44205.24,16624.24,292812.44
646,6537,2909,4,147839.19,0,591356.76
647,9266,865,4,183262.16,38828.5,694220.14
648,7556,976,5,199930.82,70008.71,929645.39
649,6311,3782,13,17183.89,18077.15,205313.42
650,8879,1320,6,134114.83,0,804688.98
651,8017,2412,13,13376.77,5939.11,167958.9
652,8845,1856,11,3134.51,72.48,34407.13
653,8516,1970,12,69530.19,108170.22,726192.06
654,5282,1847,6,145138.26,40900.38,829929.18
655,8321,5266,9,140374.03,124592.74,1138773.53
656,8405,916,2,182565.1,37538.85,327591.35
657,5999,1426,11,8121.98,0,89341.78
658,8480,369,10,56458.69,35864.81,528722.09
659,9551,4014,4,150522.73,43577.71,558513.21
660,7880,646,2,40904.3,2956.83,78851.77
661,7920,5192,15,99237.87,0,1488568.05
662,7700,758,5,52864.74,26078.78,238244.92
663,10047,2494,3,75841.76,10913.98,216611.3
664,10116,3781,2,119123.07,20241.36,218004.78
665,9041,3700,8,137502.85,0,1100022.8
666,7891,675,6,119393.03,0,716358.18
667,6583,1626,1,128841.01,0,128841.01
668,9859,4246,6,166591.09,104063.33,895483.21
669,8798,1183,2,149732.24,0,299464.48
670,5822,4575,1,182792.75,23928.22,158864.53
671,9170,3316,5,68846.66,15305.86,328927.44
672,5973,645,5,44326.97,21773.32,199861.53
673,5418,4947,14,111840.96,192499.78,1373273.66
674,10357,3892,10,176318.59,212521.09,1550664.81
675,9896,958,7,131363.53,106036.2,813508.51
676,6192,1861,2,40554.9,8337.26,72772.54
677,6498,2263,14,120856.34,0,1691988.76
678,10241,5297,10,20891.42,28739.57,180174.63
679,5069,4991,11,157972.71,0,1737699.81
680,7446,1631,2,154811.68,0,309623.36
681,5030,1661,3,89465.77,9167.85,259229.46
682,8825,4234,10,21860.64,23066.35,195540.05
683,7419,4397,14,63978.65,0,895701.1
684,6904,2314,2,173881.43,28925.6,318837.26
685,7713,649,11,37600.52,0,413605.72
686,5310,149,11,2641.83,0,29060.13
687,6583,2171,15,40507.37,42704.04,564906.51
688,7466,3994,6,149221.5,35191.31,860137.69
689,5622,4506,12,33537.53,16974.44,385475.92
690,5909,4405,1,132.77,14.99,117.78
691,6246,2095,6,147675.45,0,886052.7
692,10303,1738,3,159292.75,33242.57,444635.68
693,6034,3027,6,66907.12,0,401442.72
694,8231,1744,8,171751.07,72865.16,1301143.4
695,9570,1612,15,167194.15,20396.64,2487515.61
696,10444,3613,10,145855.18,0,1458551.8
697,8730,4800,6,151110.26,25185.38,881476.18
698,8701,5018,5,116309.58,0,581547.9
699,5130,4368,2,120702.81,0,241405.62
700,7337,3802,6,98490.16,2782.37,588158.59
701,9457,274,15,149403.84,159712.45,2081345.15
702,9600,3924,1,137535.35,11320.64,126214.71
703,9295,1856,13,63477.89,0,825212.57
704,6398,4593,5,10744.72,537.82,53185.78
705,10105,5229,5,56763.56,0,283817.8
706,8867,1325,3,176909.27,13231.98,517495.83
707,8074,2199,9,170376.24,147786.43,1385599.73
708,5108,736,11,40838.4,0,449222.4
709,10415,116,4,27996.79,16617.71,95369.45
710,6624,2669,1,199122.28,0,199122.28
711,6393,639,15,157545.13,0,2363176.95
712,8456,3014,9,197233.76,115041.31,1660062.53
713,10261,2838,14,70240.28,119538.78,863825.14
714,6958,4537,1,164050.82,4669.31,159381.51
715,8606,143,3,57105.95,0,171317.85
716,9651,2190,9,71476.42,40244.08,603043.7
717,8139,3719,7,102533.36,19252.64,698480.88
718,7065,2419,8,107208.09,0,857664.72
719,8555,4737,7,158862.66,0,1112038.62
720,5189,5275,12,107875.09,0,1294501.08
721,6749,974,4,139299.0,0,557196.0
722,7335,2113,5,26290.22,0,131451.1
723,10382,1458,11,164201.63,93784.49,1712433.44
724,7710,3529,12,149747.0,0,1796964.0
725,5214,2784,2,152877.4,0,305754.8
726,9106,2505,6,48224.47,39172.27,250174.55
727,7894,2147,10,35031.56,0,350315.6
728,10177,4127,6,137198.45,0,823190.7
729,7809,2350,7,186814.43,106605.9,1201095.11
730,5169,1698,12,92435.41,22913.75,1086311.17
731,9508,4329,1,1387.63,0,1387.63
732,6315,4041,11,54055.71,8705.34,585907.47
733,9562,261,1,120641.9,9510.1,111131.8
734,7250,1714,6,157456.97,0,944741.82
735,9930,2827,15,27172.35,29499.99,378085.26
736,9537,4834,14,101384.06,3569.04,1415807.8
737,9171,2948,11,119139.22,196365.6,1114165.82
738,6891,1602,3,48662.05,5288.95,140697.2
739,8334,4805,13,191984.9,0,2495803.7
740,7013,881,8,14429.74,0,115437.92
741,8876,3329,7,117140.7,0,819984.9
742,7066,997,2,156023.54,0,312047.08
743,7012,3576,3,170744.2,31639.48,480593.12
744,8664,1670,9,145241.0,95977.33,1211191.67
745,6077,1036,4,99084.04,8379.43,387956.73
746,7448,149,10,40836.15,7106.16,401255.34
747,5672,1818,13,172094.45,231587.74,2005640.11
748,8055,1159,10,138978.99,186548.42,1203241.48
749,6120,2095,7,120783.08,0,845481.56
750,9341,5057,6,80085.56,52573.46,427939.9
751,6947,2321,6,146296.09,79290.86,798485.68
752,10019,4200,6,182704.72,0,1096228.32
753,5518,4617,13,198193.34,0,2576513.42
754,9077,3881,9,175572.69,160005.0,1420149.21
755,5884,145,6,185226.07,0,1111356.42
756,5630,3391,11,20271.07,0,222981.77
757,9958,1894,2,166116.43,8178.27,324054.59
758,9522,4756,3,7480.41,1210.31,21230.92
759,7509,2528,14,199641.81,221214.48,2573770.86
760,9321,340,10,102569.15,0,1025691.5
761,7009,1616,13,3419.66,0,44455.58
762,8441,1492,10,173392.63,129281.3,1604645.0
763,7006,120,15,129040.9,0,1935613.5
764,9098,4700,1,170034.5,0,170034.5
765,7147,2661,13,192331.76,190580.53,2309732.35
766,10182,474,13,29466.93,21619.81,361450.28
767,5069,5299,6,154747.61,121725.74,806759.92
768,9524,4273,8,75459.24,16496.59,587177.33
769,8810,2031,2,113952.62,0,227905.24
770,7314,2612,5,96609.91,0,483049.55
771,7178,1625,1,38317.34,115.66,38201.68
772,6301,898,15,120444.98,0,1806674.7
773,8820,2246,3,179572.53,0,538717.59
774,5101,2475,13,146951.21,0,1910365.73
775,9843,1884,1,138014.64,0,138014.64
776,7173,4689,8,5832.33,5054.1,41604.54
777,7540,431,7,30851.74,0,215962.18
778,8434,758,15,141316.61,32410.56,2087338.59
779,7121,653,10,29721.25,0,297212.5
780,9370,3422,10,168915.43,149869.89,1539284.41
781,10202,1261,4,169737.5,0,678950.0
782,9775,496,14,99480.45,155777.34,1236948.96
783,9954,1118,14,86682.53,14438.47,1199116.95
784,10026,1892,3,168959.17,0,506877.51
785,5301,1792,12,95099.07,47349.38,1093839.46
786,9592,5274,4,104141.71,49041.06,367525.78
787,9312,4142,15,47484.33,56061.47,656203.48
788,9363,4333,9,188354.97,0,1695194.73
789,8228,2250,15,88875.3,86099.35,1247030.15
790,7113,2117,10,183265.23,44960.73,1787691.57
791,9614,2419,15,176127.88,0,2641918.2
792,6543,589,13,136497.95,167685.52,1606787.83
793,7795,3266,7,6177.16,0,43240.12
794,8424,348,12,77988.43,3214.7,932646.46
795,9712,950,1,143842.7,0,143842.7
796,6508,902,1,99666.08,0,99666.08
797,9603,2807,13,10257.65,7896.56,125452.89
798,6076,5077,7,163734.46,0,1146141.22
799,8490,1880,9,138220.96,34778.47,1209210.17
800,10417,3308,3,145901.16,7471.67,430231.81
801,7451,1930,7,68889.93,0,482229.51
802,6695,364,14,15687.01,0,219618.14
803,6682,799,9,43108.19,2500.75,385472.96
804,6927,1780,3,174861.71,0,524585.13
805,5305,3972,8,41044.65,16232.65,312124.55
806,9439,4417,15,44737.53,82773.84,588289.11
807,6470,3836,14,15704.55,0,219863.7
808,7030,3989,1,10085.09,0,10085.09
809,7277,1201,12,195640.09,0,2347681.08
810,9759,1179,7,48943.4,46940.14,295663.66
811,8675,3107,5,176339.07,121768.72,759926.63
812,7055,820,8,88947.69,0,711581.52
813,7512,1426,1,168173.67,383.29,167790.38
814,5577,1869,7,106271.56,88833.36,655067.56
815,7294,3739,2,62478.8,16538.43,108419.17
816,9912,509,4,36585.74,4157.6,142185.36
817,7553,179,6,154737.9,16959.18,911468.22
818,5681,1476,8,131633.73,101102.54,951967.3
819,9929,3362,10,131829.4,0,1318294.0
820,8394,3521,9,93721.99,43709.4,799788.51
821,7253,2769,4,153525.76,81321.72,532781.32
822,7821,2649,3,72965.48,0,218896.44
823,9977,1616,15,72490.44,0,1087356.6
824,5521,418,15,134300.78,249821.48,1764690.22
825,6860,1689,11,88504.68,0,973551.48
826,10173,322,9,5985.02,0,53865.18
827,9160,2532,5,73826.17,51068.7,318062.15
828,6533,190,4,146699.55,8440.85,578357.35
829,10349,4765,1,127898.07,9119.75,118778.32
830,9102,1419,15,176716.44,181390.57,2469356.03
831,6887,3220,15,143650.32,239805.32,1914949.48
832,6878,1403,5,121231.43,17666.46,588490.69
833,9185,4672,7,190083.21,0,1330582.47
834,10446,4828,2,144074.62,5256.41,282892.83
835,9338,2612,9,68928.6,28783.49,591573.91
836,10175,532,3,93552.61,0,280657.83
837,7435,4681,1,121535.52,12429.64,109105.88
838,10275,4583,1,143442.52,8869.15,134573.37
839,7777,797,13,116183.33,0,1510383.29
840,5988,2247,5,132241.1,84104.17,577101.33
841,6165,3613,4,125888.87,13635.7,489919.78
842,7425,2658,10,163511.21,142096.36,1493015.74
843,7216,3012,7,193973.14,0,1357811.98
844,9663,4254,8,86211.81,0,689694.48
845,6255,3557,7,38868.94,0,272082.58
846,8298,2248,5,64067.63,37940.45,282397.7
847,5140,3810,12,142526.73,0,1710320.76
848,5724,2706,2,69011.63,20573.33,117449.93
849,8442,240,2,3568.36,596.41,6540.31
850,5089,3352,7,118373.07,0,828611.49
851,7576,281,13,63634.84,87223.76,740029.16
852,8250,3143,10,181165.02,0,1811650.2
853,9030,4306,15,54551.99,45547.9,772731.95
854,6113,1709,1,142435.29,12727.5,129707.79
855,8123,4326,1,31794.96,1266.78,30528.18
856,9921,239,11,75605.72,36734.16,794928.76
857,9627,3488,6,185418.79,0,1112512.74
858,8459,5132,7,131401.5,16601.57,903208.93
859,5734,3301,9,35940.15,0,323461.35
860,8979,1245,1,52304.79,0,52304.79
861,7836,1969,2,156717.87,25599.28,287836.46
862,5934,3099,11,141792.05,31607.34,1528105.21
863,6051,1186,10,166094.23,0,1660942.3
864,6034,2940,14,140108.07,0,1961512.98
865,9725,2727,9,180749.92,144009.73,1482739.55
866,8068,1290,10,154219.68,0,1542196.8
867,8238,621,5,132214.43,0,661072.15
868,8338,1925,11,183292.9,4804.86,2011417.04
869,10342,151,13,109988.58,138537.76,1291313.78
870,5008,4808,8,193853.9,151925.22,1398905.98
871,5660,3296,11,2167.5,1066.79,22775.71
872,5826,2300,3,156134.75,0,468404.25
873,5334,1055,10,171220.84,11573.71,1700634.69
874,5970,4485,12,47377.49,7002.33,561527.55
875,9962,287,8,196343.44,0,1570747.52
876,6542,4753,8,150945.04,65336.59,1142223.73
877,5626,839,7,124472.56,0,871307.92
878,6504,4535,7,170621.91,19637.58,1174715.79
879,6185,2375,6,85412.95,38487.66,473990.04
880,9472,184,11,11221.97,0,123441.67
881,6097,540,11,12464.59,9916.46,127194.03
882,9698,2662,11,134248.42,209166.97,1267565.65
883,6231,2260,11,48479.57,59199.92,474075.35
884,5423,2282,8,111688.54,0,893508.32
885,7508,520,15,160754.66,158473.19,2252846.71
886,7366,4173,13,199682.72,0,2595875.36
887,8382,1082,15,106204.45,24719.9,1568346.85
888,7484,2475,8,13872.84,0,110982.72
889,10182,2419,11,75989.51,0,835884.61
890,6597,752,12,152942.33,116326.36,1718981.6
891,5982,4287,3,188757.76,34259.65,532013.63
892,10216,2486,7,35255.07,36792.49,209993.0
893,10390,3655,6,73615.37,44238.74,397453.48
894,7895,3952,8,198194.57,139697.64,1445858.92
895,9680,120,3,195310.19,53092.17,532838.4
896,7404,376,12,171658.58,18144.74,2041758.22
897,6263,3165,13,177870.11,277814.8,2034496.63
898,7215,1463,12,69640.51,66802.09,768884.03
899,5633,1712,1,54918.36,6660.65,48257.71
900,8594,3846,12,80156.66,54181.16,907698.76
901,8695,2105,12,24954.85,24778.2,274680.0
902,6856,5097,13,192387.42,0,2501036.46
903,5531,2923,2,54006.16,0,108012.32
904,7094,5170,10,34481.17,24403.98,320407.72
905,10012,1705,15,45520.65,0,682809.75
906,5250,3154,4,177380.08,103077.73,606442.59
907,10099,2083,13,171762.7,319114.05,1913801.05
908,9601,459,7,37015.5,0,259108.5
909,6941,5151,6,100133.5,75936.44,524864.56
910,10232,2795,1,8078.65,847.89,7230.76
911,8259,1242,10,122371.3,0,1223713.0
912,8054,1700,15,29104.66,26963.3,409606.6
913,7201,2484,6,117891.66,0,707349.96
914,6350,1560,4,96930.27,0,387721.08
915,9046,4423,13,50482.05,0,656266.65
916,5608,4236,2,46779.87,0,93559.74
917,5731,4070,11,148084.0,0,1628924.0
918,10271,543,11,185666.9,134276.62,1908059.28
919,8762,267,8,193770.99,0,1550167.92
920,7576,3495,13,24270.33,17250.51,298263.78
921,5283,625,4,33987.86,0,135951.44
922,10120,5108,8,119389.44,78712.4,876403.12
923,8139,5240,12,25422.18,8431.78,296634.38
924,8041,1117,14,22176.82,36348.1,274127.38
925,7430,4239,3,179489.97,20885.62,517584.29
926,8556,4800,9,150013.55,0,1350121.95
927,7702,1305,12,25291.48,45165.04,258332.72
928,10005,3407,9,176245.99,52714.41,1533499.5
929,5217,1964,11,164880.61,19825.93,1793860.78
930,7538,3229,12,109729.39,0,1316752.68
931,6531,4430,3,12040.25,2703.67,33417.08
932,10491,4786,2,179252.48,0,358504.96
933,5691,992,3,57926.09,0,173778.27
934,10146,3287,13,73127.18,58646.81,892006.53
935,9434,289,5,158723.72,0,793618.6
936,6879,3493,2,150032.01,7024.1,293039.92
937,6442,784,8,25612.92,0,204903.36
938,7544,768,5,165061.32,10597.95,814708.65
939,6350,1079,15,39969.49,15452.67,584089.68
940,9986,3698,10,162679.19,110935.96,1515855.94
941,9591,2766,12,192661.39,0,2311936.68
942,9207,1002,3,50229.46,22401.33,128287.05
943,8919,4880,8,169474.41,53495.7,1302299.58
944,9047,4119,12,85109.56,0,1021314.72
945,6636,458,5,63771.38,5040.83,313816.07
946,10200,3036,1,145760.18,0,145760.18
947,9015,4852,10,155306.18,0,1553061.8
948,8420,4126,4,34882.59,2675.57,136854.79
949,8240,185,13,194381.08,0,2526954.04
950,6794,3526,4,191414.85,94947.04,670712.36
951,8708,951,3,139798.62,31549.61,387846.25
952,7225,3619,4,75212.56,0,300850.24
953,8121,1576,1,111755.85,0,111755.85
954,9953,311,3,183118.67,0,549356.01
955,5470,3221,2,108436.48,0,216872.96
956,8430,4860,15,95980.89,97818.35,1341895.0
957,8759,4792,6,172858.7,0,1037152.2
958,10152,4178,4,180794.1,90876.93,632299.47
959,9584,4486,6,122000.22,35134.51,696866.81
960,10300,2514,2,46693.07,8111.27,85274.87
961,7456,2208,3,85950.21,27801.31,230049.32
962,7926,4077,3,183797.03,77106.15,474284.94
963,10363,353,7,111196.17,58000.36,720372.83
964,5895,2454,9,74240.29,0,668162.61
965,8694,2285,6,102319.54,0,613917.24
966,5108,4276,12,70296.62,46236.15,797323.29
967,6006,1311,3,83699.27,0,251097.81
968,5190,858,12,105221.15,179305.96,1083347.84
969,8120,1555,5,186257.29,0,931286.45
970,10130,2124,14,42452.02,15827.2,578501.08
971,9876,1615,14,181937.57,313492.83,2233633.15
972,8134,2212,15,106253.86,222822.25,1370985.65
973,7170,2001,7,103667.93,0,725675.51
974,9865,2245,10,37158.06,0,371580.6
975,7275,4240,11,25626.14,0,281887.54
976,10495,4902,10,158802.67,28279.42,1559747.28
977,6144,3133,7,61592.86,19896.18,411253.84
978,5986,4137,8,173815.86,0,1390526.88
979,9937,1336,3,163391.66,0,490174.98
980,6875,154,1,179581.59,0,179581.59
981,9202,3872,11,118910.66,71066.32,1236950.94
982,9775,3897,8,108492.21,0,867937.68
983,5338,2915,13,24431.89,0,317614.57
984,10067,2645,6,166301.36,134008.93,863799.23
985,5652,2103,13,38267.01,52687.31,444783.82
986,6598,3844,8,181300.5,0,1450404.0
987,7111,1329,15,116526.18,151493.32,1596399.38
988,6180,2993,3,19651.98,2766.44,56189.5
989,5496,2279,10,12145.97,15371.16,106088.54
990,10431,2013,15,64813.75,116285.72,855920.53
991,7230,2258,15,98844.12,33040.05,1449621.75
992,5568,4195,2,39903.02,5118.0,74688.04
993,8801,1226,8,55548.76,54160.12,390229.96
994,8371,3959,6,58266.84,8996.58,340604.46
995,9454,2768,15,140991.71,41406.62,2073469.03
996,8331,1428,9,85318.05,2707.55,765154.9
997,7556,308,7,160620.02,0,1124340.14
998,8286,1238,11,90426.0,0,994686.0
999,8339,1437,2,193687.26,0,387374.52
1000,6327,417,6,71956.08,0,431736.48
1001,7524,1738,8,17351.31,3199.14,135611.34
1002,7230,4427,3,189667.75,0,569003.25
1003,7971,2247,12,186096.8,156393.64,2076767.96
1004,7641,611,9,29901.94,36658.2,232459.26
1005,8473,228,14,182108.69,71744.08,2477777.58
1006,6525,2181,8,106882.1,75140.11,779916.69
1007,6632,3629,13,99502.48,3750.12,1289782.12
1008,6171,3424,12,10184.14,11457.9,110751.78
1009,9975,2583,9,165435.19,0,1488916.71
1010,7933,537,2,53745.71,10376.96,97114.46
1011,6688,5071,3,46847.71,0,140543.13
1012,5333,5072,13,45149.16,69233.47,517705.61
1013,9032,983,7,38498.87,0,269492.09
1014,9986,3675,9,182768.04,0,1644912.36
1015,9912,3133,3,98559.03,0,295677.09
1016,7770,1132,12,42485.65,0,509827.8
1017,8463,2762,11,41140.64,20754.11,431792.93
1018,7211,3074,11,65027.28,30103.16,685196.92
1019,5604,3277,14,138596.77,0,1940354.78
1020,6127,247,4,22889.19,10115.32,81441.44
1021,5393,4383,6,47713.29,42490.52,243789.22
1022,7296,3479,12,180615.44,0,2167385.28
1023,8695,4133,15,76437.14,127663.19,1018893.91
1024,5552,3716,10,97634.03,0,976340.3
1025,8404,5030,12,81665.19,0,979982.28
1026,6233,2415,13,111260.63,1032.65,1445355.54
1027,8858,2698,10,158713.83,181281.54,1405856.76
1028,8850,3124,2,6530.8,1271.43,11790.17
1029,7323,3586,3,68505.92,0,205517.76
1030,5489,731,8,6595.55,0,52764.4
1031,6267,1652,11,57551.26,0,633063.86
1032,9316,1872,8,11664.11,3704.73,89608.15
1033,7200,4036,13,47836.17,77762.24,544107.97
1034,8559,1462,6,198194.38,0,1189166.28
1035,9422,940,11,162287.68,39017.44,1746147.04
1036,5258,2111,14,152514.56,149270.31,1985933.53
1037,8624,2637,3,181170.38,42690.17,500820.97
1038,10040,5055,8,2672.06,0,21376.48
1039,10169,3102,10,168608.83,0,1686088.3
1040,8307,2049,10,140986.81,58145.43,1351722.67
1041,10100,233,7,179085.04,0,1253595.28
1042,7633,1027,10,132494.57,0,1324945.7
1043,9421,2414,8,75214.51,38214.4,563501.68
1044,7642,2746,5,166014.68,83524.32,746549.08
1045,6949,452,13,197835.59,0,2571862.67
1046,7724,3352,15,6778.8,10320.15,91361.85
1047,7749,2404,5,179762.29,124496.31,774315.14
1048,9363,1200,4,97623.64,5215.79,385278.77
1049,6549,2874,8,121269.85,145371.12,824787.68
1050,8422,2079,8,38090.23,37022.73,267699.11
1051,6802,2816,12,69013.12,38931.44,789226.0
1052,10363,2253,14,136745.11,0,1914431.54
1053,6066,507,15,61681.43,0,925221.45
1054,7325,1961,4,11712.51,0,46850.04
1055,8450,4861,3,36149.73,0,108449.19
1056,5139,1628,6,186961.39,27534.38,1094233.96
1057,7593,1483,8,11692.89,0,93543.12
1058,5660,3138,13,72972.34,59511.5,889128.92
1059,7464,572,13,16808.69,1324.12,217188.85
1060,6329,3549,2,7562.17,0,15124.34
1061,9763,1427,9,66542.96,8692.24,590194.4
1062,5031,2039,9,13992.34,15058.59,110872.47
1063,6731,3290,12,109831.63,0,1317979.56
1064,6832,872,9,52480.06,47828.82,424491.72
1065,6286,4660,10,116697.99,74339.03,1092640.87
1066,10467,2254,3,76577.51,4653.21,225079.32
1067,5535,4083,11,128794.1,130036.32,1286698.78
1068,10010,4305,10,180134.75,0,1801347.5
1069,6981,3453,10,77040.1,0,770401.0
1070,8422,2385,14,52669.39,69516.68,667854.78
1071,9369,4804,9,195372.8,81995.72,1676359.48
1072,8316,1624,8,157333.0,0,1258664.0
1073,6231,2918,5,196579.98,32934.16,949965.74
1074,7451,1756,1,146761.13,0,146761.13
1075,6190,4012,4,24057.84,6956.78,89274.58
1076,8587,5128,12,553.67,123.54,6520.5
1077,8312,557,3,102518.96,0,307556.88
