COUPON_UPC,PRODUCT_ID,CAMPAIGN
26877251,334078,2
19542760,641453,30
54206544,169566,10
35848189,667786,23
89475881,871897,28
88734680,563016,5
26797534,265704,8
97674447,371797,22
29017948,967444,7
21277747,270377,10
78384681,661928,3
17371471,952523,11
44886230,200196,24
41989681,908156,25
49969528,975357,5
63689016,597893,8
27229475,730627,27
13876935,962577,25
32198004,942069,1
56400577,203177,5
90921273,992494,3
77785398,521486,8
14909575,124469,4
98623681,792924,7
39441300,596061,3
15509540,289793,3
17974911,248492,20
85837446,282842,1
91955936,520565,9
65228942,107842,2
38835832,729359,19
68573070,543678,15
74071485,992514,20
36561008,190406,20
31894103,101033,19
53929116,177393,6
92443377,788006,7
50228263,716319,6
69401316,400329,16
67204370,372937,21
65484187,265457,5
28126802,168008,14
57126093,762901,23
43292026,581998,16
95967309,143096,24
64977508,348886,5
26873886,527550,14
25623909,522070,2
32679881,893375,30
11807193,127522,11
20856734,414058,3
27283386,595339,6
11253972,994694,5
80295873,248823,15
68214833,512680,12
48933336,854904,27
93092826,273743,7
43468070,510837,16
39725728,324007,28
68250015,718768,8
28565551,626581,14
92202222,696919,7
75117258,224606,9
34625750,421861,21
14158891,685261,24
83360248,269887,3
58528215,691440,21
18013798,263100,8
60059309,571257,16
61583314,758953,5
53577561,455364,1
73149899,299454,1
13221706,789424,9
45486823,317476,20
49455992,159382,16
63844395,306719,23
45920072,220583,4
40864257,193861,11
74020752,226381,16
93963403,789482,28
64696030,482535,3
93960448,147582,29
10377581,220835,5
65339660,143366,16
66110167,324197,14
67926430,228133,2
95386899,668262,5
92074459,950184,13
69995704,921578,6
33327369,829703,15
89179202,200224,25
48475238,745134,19
90666164,459805,16
62378645,900569,20
42428328,569822,21
91608406,650493,18
82475754,516376,8
91579852,256600,29
52030999,867465,21
28341548,745276,24
34979784,980127,7
89389154,860370,20
66425858,598375,19
60035855,418754,17
21788870,363417,3
98824105,240213,9
72941617,254054,30
49037974,172252,11
24800912,277357,20
50434628,796892,16
44888486,587640,13
11912454,122493,11
71737863,557093,15
85319870,546410,4
31662952,701238,18
11284905,576013,12
90217150,961449,15
10808898,869234,5
24475422,779393,23
80698400,777259,12
79478025,798368,14
80591463,228154,19
60547729,186392,15
78297641,606382,1
17571367,987211,26
30665406,717588,23
37715822,673248,12
27416472,572179,24
79030300,481159,24
91397620,363417,10
49348128,603606,11
66991442,476597,24
21573684,293660,14
53140550,557280,7
94267266,830626,9
43192252,530884,14
56382034,436292,2
38935518,511676,27
92194989,426905,15
69720808,745617,5
29410962,578618,20
36264390,842756,6
87433429,409810,11
13257043,218798,6
40664779,276132,24
69296278,745235,14
33713733,828310,28
63236405,107204,25
77759325,737965,11
82085092,484442,21
37920861,772822,27
64838856,471493,23
20840831,164995,17
13987184,931275,19
79316127,932797,4
52918825,565078,22
58489121,765249,20
22626094,692347,3
69818842,946314,20
20212371,116049,22
49906107,564826,16
64656487,977143,30
66655421,448394,30
10788547,190406,29
39655843,749150,23
72956240,690877,10
47216684,819939,12
18328270,908967,16
13604037,414337,30
62166758,818228,23
50604947,616247,14
43671682,942069,22
22172351,227509,7
22637894,532973,26
78809544,170330,18
74540054,844313,8
78881739,551988,7
35683561,387148,8
14057397,229726,1
75243022,679571,30
96191084,155935,7
22727304,561299,4
84214856,371054,25
79981380,666744,27
15646920,988443,20
56928224,429477,30
22703628,599132,15
94114200,609299,7
29278177,183728,14
96339639,747958,11
41777956,632024,6
41406751,175062,5
16838750,570537,20
44362618,347413,10
98928865,409691,3
58479670,170424,16
48864835,707005,30
37297878,283606,10
50066536,511865,1
83275336,611784,22
37188010,397898,9
85614741,358334,23
51768793,534421,6
69189934,348229,15
59847457,253003,17
35546461,198385,1
91456648,625899,24
57252551,109075,7
47956993,822761,25
78832979,263909,30
83791028,769492,26
86409612,859287,14
57819424,303167,7
48127792,154556,11
14507928,695960,11
95331770,450778,7
96290007,838458,11
65924602,656281,27
43090382,311427,27
44635513,924180,8
50132111,127566,14
22076723,968352,2
27779766,218798,30
81173279,589871,30
30124255,691608,24
57845723,296205,16
66318465,104012,15
68625787,228154,19
27293787,554465,4
51682035,175632,9
66548131,460857,28
23479809,293530,24
34473296,431028,26
43555069,330000,9
24787002,418275,19
75455226,616267,19
71086261,761912,3
69977613,277295,27
61588722,796084,16
34853117,810626,6
42344185,588197,6
44931017,947140,5
56240412,445876,17
81956873,868669,11
91823400,124224,20
63480779,517109,2
52188234,896470,29
26747115,543318,26
87643262,273635,14
28076930,377714,11
67128245,910816,21
84607997,164451,16
70058934,246179,3
62591703,950690,21
31856014,103404,29
57093382,462475,1
50965433,471845,10
10027425,700924,2
70271182,206346,27
38710896,490079,24
34913082,221916,21
53233264,575853,18
96506048,936806,4
14487670,778441,27
14762545,920916,4
34310720,408170,12
26709221,732185,14
74036118,296651,29
38019503,120170,1
64172936,573061,15
14383382,587659,13
92577490,844558,20
37754035,977603,18
69133108,741463,16
36282057,159596,29
20009785,510103,5
46390564,177902,22
28117617,147956,1
52002072,727975,19
26702638,977216,8
44148793,497423,16
53627972,275877,29
33970699,123733,7
68099822,221916,19
86446196,427013,17
30650970,310887,12
94558206,329423,4
74236935,828776,2
91940560,634402,20
23852719,652160,12
65779403,979465,10
10165164,126783,27
29960640,341920,24
65970116,403993,21
95340465,350255,29
66435767,681305,24
38119920,346278,11
49883428,156050,8
77059749,412133,4
93856197,399120,24
98687200,989878,25
12364686,706586,1
84774019,596983,7
45002381,702550,1
75443802,583838,23
37012233,937670,19
10749513,980220,28
30380749,203109,13
50569269,332287,11
81681975,285760,10
65948756,959406,9
17850152,264359,11
24298779,707129,20
28442362,886729,9
90570287,559983,26
82466791,452606,18
92635619,935441,19
57335923,239964,2
27071127,381888,8
13735714,455918,26
46959735,404243,9
57201764,536655,7
68254589,737873,23
74289099,959309,12
12749916,188449,3
33575784,834248,12
60582902,753435,12
94408327,143420,20
37528157,338990,7
19916132,230972,1
40261335,341574,20
67201484,869772,24
45985932,501896,17
43793477,852414,15
20101513,633949,17
37106039,769091,7
59538541,729657,19
36845273,448814,17
92635627,175632,19
36122858,547559,3
22704193,609455,21
55442750,851737,25
77690204,313833,27
86138728,257438,26
63697260,673124,27
72076302,320860,26
53886135,666302,16
47334651,248759,7
77558314,692488,25
95996809,704725,6
32824678,732806,1
97840486,754731,6
49135362,737599,13
19318438,724337,5
29884720,949544,27
34265175,822962,18
14521517,507254,6
95142556,333776,2
57083258,206964,3
74242811,404795,26
19883570,201377,16
49474387,102650,18
83985451,466487,15
17582890,452783,29
91658171,305066,22
11265561,305309,2
92637259,558607,19
69962640,142156,11
40156773,923272,6
25917006,661700,5
93577575,811526,11
49842876,832384,19
81667080,444080,5
86199832,919778,1
63786057,528146,11
76064331,710162,30
38376243,848961,14
84448573,289145,17
69781722,855777,16
97232371,679146,20
93134593,323334,21
11473767,457580,25
21261218,713077,18
28957814,909472,14
95096945,671355,21
87493124,953155,20
40494497,759245,27
50354880,826001,21
43353210,851875,29
92958722,989490,23
13210882,693398,20
64057989,342488,13
29917953,744924,26
66081588,868233,25
84227960,868444,2
50158412,258139,14
82029120,296732,13
93380815,515618,8
12425254,371797,21
99312350,311356,30
54775751,606257,25
19517465,145734,13
42578341,216865,25
12916053,989712,12
92621843,267436,2
10229737,520565,11
81682188,655520,11
40239784,960771,19
89262907,235654,11
90251572,106109,24
95969869,533848,14
79119041,884732,23
69487318,627832,26
20584125,886113,5
34624668,120467,30
13899689,386901,1
92576116,589587,16
93674661,335886,15
96828807,458423,23
66891085,339190,16
76574969,181728,6
60430999,827224,18
87053537,889475,21
80613617,687578,21
47858274,644523,30
71529597,802708,24
50872066,702538,5
63083773,105889,15
83413222,638177,17
38751663,752072,23
58919222,516188,14
93770408,871409,9
29066605,929076,26
69811233,237273,11
70634739,131164,22
96588792,884882,6
73705080,271402,26
95468119,996796,30
42077538,147907,5
26240975,267532,20
70170773,555018,19
71689337,893397,10
77880434,538813,10
56900827,840405,13
95324741,816739,12
91419829,654494,4
72516129,491925,10
65216658,254275,20
70773853,118524,25
68628605,288193,4
92863956,671123,29
95872153,901360,15
80051655,481911,6
74309563,165624,17
53774713,818250,11
11959089,110789,16
12033398,957044,13
76447335,749059,19
10035576,810247,18
99234182,611089,10
41701361,847205,17
97558574,436700,30
27686180,131949,15
82095406,317566,18
47441397,269098,27
42272001,685810,10
98353307,395072,9
22485210,373200,13
92466415,945406,7
31275365,641630,22
13056806,410732,9
83172112,169566,22
95456582,521523,6
43247291,800530,23
67732701,380997,17
58134141,448123,21
41769469,117291,7
61454170,634251,21
27899445,585088,27
18949645,714555,17
91194446,651445,14
92652594,711923,19
77721365,798368,19
77197370,516904,10
10816136,903759,17
99571971,277133,7
91762622,346637,28
91960466,715967,19
46161719,622217,22
37570249,440775,7
68426648,360117,15
83126641,951430,13
10479284,720917,29
29836216,906684,23
89678278,396025,1
14527711,937537,22
85361541,694723,6
15205176,776710,3
52741376,537806,8
14787633,893476,16
88706927,435646,6
25388303,742681,3
79002878,570210,23
97984030,599154,12
80484007,884000,2
71197551,848461,29
66102005,351265,25
17883032,648591,23
84208537,966106,28
91294387,231469,20
70737014,417612,28
48736186,170694,26
39561289,954539,24
83413848,488523,7
17547298,205273,25
23609821,504781,22
79204670,813664,12
93740381,674824,11
14740955,736367,27
21412545,723898,8
45684649,252700,11
49708068,253018,9
20527786,677361,15
61698716,607044,8
68134597,162255,17
36447993,208260,25
53934485,302189,21
54192215,983904,1
57254276,845045,23
78759169,200474,17
52982710,754347,10
75063116,541885,1
12959698,644523,29
65038794,624939,27
40284757,934365,4
26034209,689333,19
89997729,841758,25
93042883,629174,24
30651410,461246,30
50326002,617360,14
29001557,525046,24
35410098,376729,12
83021272,659695,27
55396347,206437,1
23595821,212107,9
56112666,779769,12
37899608,811476,29
74341812,246925,21
41084791,394247,22
46465964,920891,22
60725231,139065,28
84202112,835211,9
40806352,548079,17
83111829,226969,11
20438436,491370,28
18113013,288574,3
27288367,391600,16
88047031,448814,2
38065491,219179,22
91068768,799772,28
17266024,563351,15
66500654,655467,28
71575806,745235,7
91166190,936048,6
45500459,598154,4
37827111,536691,13
93156271,499746,16
33942512,125298,29
80645898,893624,25
46712480,551840,19
90646989,659502,5
26289631,121824,3
99539775,396676,23
73939443,496440,23
13028122,319393,10
28660487,354500,19
55844472,527271,14
46078630,629301,12
23214762,105517,25
28271987,300090,27
29986063,642425,20
11560487,667245,26
55774451,871537,13
55879340,611509,7
40520332,886113,6
19797160,928678,21
71947075,375201,20
72782113,815926,16
43078197,228159,12
80458462,801428,24
18046884,442528,7
65298312,655917,29
23883178,698122,4
27088014,564209,23
86628687,557599,3
96139686,639085,10
54216207,908211,14
60614629,952156,6
42793699,355944,29
86569209,175628,3
17167911,317557,6
79175932,936806,21
39744822,469673,16
86382751,525932,12
95110602,677242,20
68245668,401292,30
89830558,372695,3
92835056,532487,8
25290945,235378,19
86168740,601553,21
98442809,510511,1
50749566,828287,24
35747272,409691,9
57766452,264700,10
25740840,724307,1
60629550,911993,6
20294994,966919,15
99967416,869901,10
34289861,923930,14
94836072,466487,27
17975359,660358,9
55829091,198598,4
55386580,389053,24
49189168,110083,23
23449950,826943,26
32083280,671655,16
30098748,740660,10
20967702,254296,2
64702249,260652,29
78072846,295967,22
65083276,326019,17
90109690,977143,8
35857649,634208,20
64768788,236112,30
30740459,235477,27
43870477,473616,2
28414237,516548,14
30674617,828913,11
65217095,738892,2
61396432,705454,22
63423739,508012,10
77587402,557516,1
94163456,293461,27
34776853,707066,16
32036534,207838,26
24295514,519059,21
94132915,537709,17
90863121,475531,2
27674922,904854,18
39414281,148133,9
64267531,747129,6
23918610,561962,26
14436967,535423,19
66959304,492332,30
30488055,603246,13
88873208,586556,2
52933013,877285,30
72404249,611089,17
35582896,361354,2
87826347,136737,8
41568350,502193,7
96517717,907996,2
73063758,913779,21
92181561,772580,25
56499847,548342,25
84022753,421424,13
84708693,573337,15
25223129,613864,25
38580501,108862,2
43633000,404940,2
49601402,426680,19
77681400,175628,16
44886247,776207,14
45759045,890431,30
72999485,105624,26
57462106,749471,2
26086600,484671,27
41244377,173069,9
69330031,179985,7
19049675,723782,19
41401179,180868,17
85782717,214902,18
42382761,754731,24
76104429,359333,30
27857280,465777,25
53283493,640686,7
87895765,191825,22
55723345,482122,13
41356979,925072,12
74702125,543005,30
76535064,862301,12
36580284,817191,9
25490669,775787,11
84148173,714899,29
99938735,996265,2
18114176,797153,30
32722265,124894,10
95653318,398481,17
33065910,534820,10
85227723,657419,6
15507313,867048,12
62125958,449744,16
68160389,247091,16
99701675,232658,3
64373615,430215,13
58014680,884652,10
16425658,424238,24
10094069,177902,13
47387052,736206,23
55315523,104333,4
88384527,656537,25
37813717,953699,13
48206834,266957,28
32681659,263679,22
17094222,167296,7
73200645,441474,15
90521002,857723,10
65232399,915585,16
77586901,137107,1
22056386,180958,8
41862520,702550,15
43949531,711623,20
86968875,217269,8
54609586,482212,24
84406582,516622,17
49044393,417721,7
68775113,842345,13
81193295,475636,10
65207343,465672,26
37558681,376840,22
18411878,658590,9
53013002,183312,17
39275357,715242,25
58119132,933915,11
51647650,802508,18
40573254,470331,23
70345366,583475,1
62409492,172252,7
54391699,420181,8
55082188,588301,25
99974446,686627,19
83512105,582589,17
59721850,489916,26
45274079,884253,23
73485042,137427,6
84883402,837747,24
65022738,826001,17
42817251,340251,26
34984946,262333,8
32815416,692542,5
77088011,235131,17
51947198,927149,21
59073396,808153,2
79793908,169441,15
97375080,872877,25
67705150,587386,5
36665317,943820,20
21311958,669784,14
48226238,234468,12
79667649,492332,5
28055642,809117,24
42774679,196185,30
44440825,720616,16
99882165,132992,13
68041203,631012,25
45099054,759149,28
79349187,269211,29
21761101,882655,28
25443966,219055,29
51775419,651236,6
22740259,965833,3
30696299,616171,11
92827166,347246,3
99986967,395264,11
70567636,704172,29
37380654,656291,25
52173103,561807,9
44029370,182005,27
41632518,776207,21
25767938,525189,25
14984214,812186,18
16240732,376309,22
66099154,985018,27
52068509,172489,7
62893106,635737,28
30356470,724193,6
21085618,425377,26
30864608,224606,1
14180260,404940,2
41105173,275126,7
98359853,216510,22
53517822,707129,28
11051970,561343,16
93564408,563378,20
67467715,357623,22
65694545,143420,21
19548272,792924,11
62953483,445863,26
66345172,640465,18
80756834,350255,27
98407012,599132,17
74624816,829636,8
14290263,581652,12
85384199,103144,3
39308989,819249,1
35244721,632839,27
82820537,570506,4
88775511,291286,26
49813064,555402,15
72460987,444561,22
77092837,838746,22
88426933,254296,7
41212614,922959,7
22232388,259803,13
40660913,493497,19
19401835,537740,24
88407886,286418,20
70851407,228154,26
76110595,997743,7
98433808,302692,27
24794815,205651,15
45358717,782014,27
38864354,976018,22
74498667,914089,3
11467962,889138,24
60495096,396620,23
28476495,739035,3
90114426,421242,14
99427640,115432,5
52876160,870598,4
41107136,435218,25
41934917,215851,14
37983461,948853,16
40430707,554202,27
26439138,294902,16
80545085,449746,6
65995815,474598,14
72272002,178965,25
61599490,102051,23
76574650,712005,22
87931780,236828,23
12033502,980127,12
27907118,668523,17
77356952,143971,15
29150643,307015,7
40293582,579375,3
60925790,250506,19
88454388,176760,23
68763171,442175,3
49539229,247091,27
20243734,351066,7
14783258,197029,7
21791465,460156,3
87296872,884652,24
57189168,863003,28
94833519,848070,6
