PRODUCT_ID,MANUFACTURER,DEPARTMENT,BRAND,COMMODITY_DESC,SUB_COMMODITY_DESC,CURR_SIZE_OF_PRODUCT
549353,875,HEALTH,ORGANIC,YOGURT,WHOLE MILK,2 LB
402754,820,GROCERY,STORE BRAND,BUTTER/MARGARINE,DIET,6 PK
138770,691,PRODUCE,GENERIC,FROZEN MEALS,GREEK,1 GAL
511628,364,PRODUCE,PRIVATE,VEGETABLES - CANNED,CORN,250G
786933,939,HOUSEHOLD,STORE BRAND,COOKIES,WHOLE MILK,100G
177524,860,BAKERY,STORE BRAND,CHIPS,GROUND,16 OZ
232185,141,BAKERY,PREMIUM,SOFT DRINKS,GROUND BEEF,6 PK
703038,289,BEVERAGES,PREMIUM,SNACKS,SALTED,16 OZ
365524,235,MEAT,PREMIUM,BEEF,POTATO,1 GAL
915585,100,BEAUTY,ORGANIC,PASTA,CORN,1 GAL
466487,475,FLORAL,PRIVATE,PASTA,SALTED,100G
220191,858,DELI,NATIONAL,COOKIES,CHEDDAR,16 OZ
100238,261,PRODUCE,STORE BRAND,BUTTER/MARGARINE,LASAGNA,2 LB
470567,791,DAIRY,PRIVATE,PASTA,SPAGHETTI,1 GAL
455435,728,PRODUCE,STORE BRAND,FROZEN MEALS,GROUND BEEF,1 LB
204136,551,HEALTH,PRIVATE,YOGURT,CHOCOLATE CHIP,1 LB
590023,226,PRODUCE,NATIONAL,BEEF,CHEDDAR,2 LB
867187,688,MEAT,ORGANIC,BEEF,LASAGNA,250G
606652,227,DAIRY,NATIONAL,YOGURT,CHOCOLATE CHIP,16 OZ
936012,839,BEAUTY,PREMIUM,COFFEE,SALTED,100G
778003,583,HEALTH,PRIVATE,YOGURT,SALTED,12 PK
903168,834,DELI,PRIVATE,PASTA,CHEDDAR,1 LB
445424,998,BAKERY,ORGANIC,YOGURT,CORN,1 LB
614666,352,FLORAL,PREMIUM,COFFEE,DIET,2 LB
449321,973,GROCERY,PREMIUM,YOGURT,CHEDDAR,250G
249406,989,SEAFOOD,NATIONAL,BEEF,GROUND,500ML
948389,622,PRODUCE,STORE BRAND,PASTA,CORN,250G
880870,829,SEAFOOD,ORGANIC,BREAD/BAKED GOODS,CRACKERS,12 PK
468967,336,PRODUCE,PRIVATE,CHEESE,WHITE BREAD,6 PK
215926,565,BAKERY,NATIONAL,CHIPS,GROUND BEEF,250G
446172,877,FROZEN,NATIONAL,COOKIES,DIET,6 PK
556057,776,HOUSEHOLD,STORE BRAND,COFFEE,CHEDDAR,500ML
490101,548,MEAT,GENERIC,COOKIES,CORN,1 LB
758953,201,HEALTH,NATIONAL,FLUID MILK PRODUCTS,SPAGHETTI,2 LB
547048,284,BEVERAGES,STORE BRAND,COOKIES,DIET,16 OZ
167908,304,DELI,NATIONAL,BUTTER/MARGARINE,CHEDDAR,1 GAL
650345,39,GROCERY,ORGANIC,CHICKEN,DIET,32 OZ
258180,295,FROZEN,ORGANIC,SNACKS,GREEK,6 PK
262681,55,BAKERY,PREMIUM,SNACKS,WHOLE MILK,2 LB
275877,164,MEAT,NATIONAL,CHIPS,GROUND,1 GAL
805423,270,BEAUTY,GENERIC,BUTTER/MARGARINE,DIET,1 LB
666896,171,FLORAL,PREMIUM,VEGETABLES - CANNED,SALTED,2 LB
206318,892,GROCERY,PRIVATE,FLUID MILK PRODUCTS,BONELESS,500ML
108474,934,GROCERY,PREMIUM,FROZEN MEALS,CHOCOLATE CHIP,6 PK
608206,245,DELI,STORE BRAND,COFFEE,CRACKERS,250G
330317,950,HEALTH,ORGANIC,CHIPS,GREEK,1 LB
300509,565,FROZEN,PREMIUM,SOFT DRINKS,CHEDDAR,2 LB
549017,433,BEVERAGES,STORE BRAND,FLUID MILK PRODUCTS,GROUND BEEF,32 OZ
621471,110,BEVERAGES,STORE BRAND,PASTA,GROUND BEEF,6 PK
297039,521,BAKERY,ORGANIC,BUTTER/MARGARINE,GROUND,12 PK
858009,798,BAKERY,ORGANIC,BEEF,CHEDDAR,12 PK
339464,455,HEALTH,GENERIC,CHIPS,GROUND BEEF,1 GAL
298085,813,PRODUCE,ORGANIC,CHEESE,CHOCOLATE CHIP,2 LB
728272,504,BEAUTY,PRIVATE,CHIPS,CHEDDAR,250G
179748,324,BEAUTY,STORE BRAND,CHICKEN,GREEK,2 LB
242954,98,MEAT,ORGANIC,BUTTER/MARGARINE,CORN,32 OZ
285411,515,MEAT,PRIVATE,VEGETABLES - CANNED,SPAGHETTI,6 PK
885466,355,MEAT,PRIVATE,BEEF,GROUND BEEF,500ML
941857,614,SEAFOOD,GENERIC,CHEESE,CHOCOLATE CHIP,1 LB
280985,177,MEAT,NATIONAL,BREAD/BAKED GOODS,CRACKERS,2 LB
417170,349,BAKERY,GENERIC,COFFEE,SPAGHETTI,1 LB
500891,612,SEAFOOD,PREMIUM,VEGETABLES - CANNED,GROUND,12 PK
901411,192,HEALTH,PRIVATE,VEGETABLES - CANNED,CHEDDAR,2 LB
264433,323,DAIRY,PREMIUM,VEGETABLES - CANNED,CORN,250G
597910,300,FLORAL,NATIONAL,COOKIES,GROUND BEEF,1 LB
224437,18,HOUSEHOLD,ORGANIC,BUTTER/MARGARINE,CHOCOLATE CHIP,250G
889791,94,SEAFOOD,GENERIC,SOFT DRINKS,CRACKERS,12 PK
670574,636,BEVERAGES,ORGANIC,YOGURT,CHEDDAR,500ML
223861,720,FLORAL,PRIVATE,COFFEE,BONELESS,2 LB
960304,802,BAKERY,ORGANIC,SNACKS,SALTED,250G
209302,850,SEAFOOD,GENERIC,FLUID MILK PRODUCTS,GREEK,32 OZ
100557,928,FROZEN,PRIVATE,SOFT DRINKS,LASAGNA,32 OZ
159426,977,HOUSEHOLD,GENERIC,SNACKS,DIET,16 OZ
934966,701,HEALTH,GENERIC,FLUID MILK PRODUCTS,CORN,1 GAL
770837,724,DAIRY,PREMIUM,COFFEE,CRACKERS,1 GAL
594164,931,HEALTH,ORGANIC,SOFT DRINKS,WHOLE MILK,1 GAL
203109,284,SEAFOOD,PRIVATE,CHEESE,DIET,250G
821102,566,DAIRY,GENERIC,PASTA,CHOCOLATE CHIP,12 PK
619072,855,DAIRY,NATIONAL,FROZEN MEALS,GROUND,500ML
717254,629,HEALTH,PREMIUM,FLUID MILK PRODUCTS,GREEK,12 PK
193116,548,HOUSEHOLD,NATIONAL,CHIPS,GROUND BEEF,2 LB
581416,244,GROCERY,ORGANIC,YOGURT,WHOLE MILK,250G
125102,665,DAIRY,ORGANIC,BUTTER/MARGARINE,WHITE BREAD,1 LB
605777,236,HOUSEHOLD,PRIVATE,BREAD/BAKED GOODS,CRACKERS,100G
744158,146,BEVERAGES,GENERIC,CHICKEN,SPAGHETTI,500ML
489479,659,FROZEN,GENERIC,BEEF,WHITE BREAD,6 PK
886026,470,BEVERAGES,PREMIUM,PASTA,WHOLE MILK,1 LB
770125,770,HEALTH,GENERIC,CHICKEN,WHOLE MILK,250G
874297,491,MEAT,PRIVATE,FROZEN MEALS,CRACKERS,250G
831440,709,BAKERY,NATIONAL,FROZEN MEALS,DIET,100G
340777,159,HEALTH,GENERIC,VEGETABLES - CANNED,LASAGNA,6 PK
845215,232,HEALTH,ORGANIC,PASTA,GROUND BEEF,500ML
549897,822,HEALTH,ORGANIC,BREAD/BAKED GOODS,GROUND,6 PK
687578,209,BAKERY,NATIONAL,SNACKS,SPAGHETTI,1 LB
564554,785,BEVERAGES,ORGANIC,BUTTER/MARGARINE,GREEK,500ML
900692,118,GROCERY,PREMIUM,COOKIES,CRACKERS,100G
122674,263,DAIRY,GENERIC,YOGURT,DIET,100G
238970,584,SEAFOOD,GENERIC,FROZEN MEALS,CORN,1 GAL
860370,229,BEVERAGES,ORGANIC,CHICKEN,LASAGNA,500ML
651274,749,GROCERY,NATIONAL,BREAD/BAKED GOODS,BONELESS,16 OZ
861820,480,BAKERY,STORE BRAND,SOFT DRINKS,LASAGNA,12 PK
657754,580,SEAFOOD,ORGANIC,VEGETABLES - CANNED,GROUND BEEF,1 LB
715343,110,DAIRY,PRIVATE,BEEF,SALTED,6 PK
609803,280,BAKERY,GENERIC,CHIPS,BONELESS,250G
586531,960,FLORAL,GENERIC,BREAD/BAKED GOODS,POTATO,2 LB
607205,989,HOUSEHOLD,STORE BRAND,CHIPS,POTATO,250G
733547,625,FROZEN,NATIONAL,PASTA,GROUND,6 PK
605573,233,GROCERY,STORE BRAND,VEGETABLES - CANNED,WHOLE MILK,6 PK
769283,498,HEALTH,STORE BRAND,YOGURT,LASAGNA,32 OZ
522730,835,DAIRY,STORE BRAND,CHIPS,DIET,16 OZ
593029,584,DAIRY,PRIVATE,CHICKEN,BONELESS,250G
480436,521,PRODUCE,ORGANIC,YOGURT,CHEDDAR,32 OZ
910970,375,HEALTH,ORGANIC,YOGURT,CHOCOLATE CHIP,6 PK
151902,102,GROCERY,NATIONAL,SNACKS,WHOLE MILK,100G
846798,382,GROCERY,GENERIC,FROZEN MEALS,CORN,500ML
448070,832,MEAT,ORGANIC,VEGETABLES - CANNED,SALTED,1 LB
548175,406,PRODUCE,STORE BRAND,BEEF,BONELESS,16 OZ
619008,527,HEALTH,ORGANIC,BREAD/BAKED GOODS,GREEK,16 OZ
437724,505,MEAT,ORGANIC,SNACKS,WHOLE MILK,6 PK
832082,951,FLORAL,PRIVATE,COOKIES,GROUND BEEF,1 GAL
344189,762,DAIRY,NATIONAL,BUTTER/MARGARINE,WHITE BREAD,1 GAL
769532,435,DELI,STORE BRAND,COFFEE,DIET,500ML
736777,329,PRODUCE,STORE BRAND,COOKIES,CHOCOLATE CHIP,1 LB
488523,287,HEALTH,PREMIUM,SOFT DRINKS,WHITE BREAD,12 PK
236492,250,GROCERY,NATIONAL,FROZEN MEALS,GROUND BEEF,100G
613497,263,HEALTH,STORE BRAND,SOFT DRINKS,WHOLE MILK,500ML
403375,433,HOUSEHOLD,ORGANIC,PASTA,GREEK,100G
455526,25,MEAT,STORE BRAND,BREAD/BAKED GOODS,SPAGHETTI,1 GAL
103144,103,PRODUCE,PREMIUM,SNACKS,GROUND BEEF,500ML
302827,880,MEAT,PREMIUM,PASTA,SALTED,100G
504654,408,FROZEN,NATIONAL,YOGURT,WHOLE MILK,250G
323944,765,HEALTH,ORGANIC,SNACKS,POTATO,250G
844313,748,BEVERAGES,NATIONAL,BEEF,WHITE BREAD,500ML
457991,882,GROCERY,STORE BRAND,FLUID MILK PRODUCTS,BONELESS,1 GAL
305425,42,MEAT,ORGANIC,SOFT DRINKS,SALTED,500ML
291455,857,BEAUTY,GENERIC,FROZEN MEALS,GREEK,32 OZ
410553,428,PRODUCE,STORE BRAND,CHICKEN,POTATO,250G
312903,265,DAIRY,STORE BRAND,COOKIES,SALTED,500ML
687172,979,BEVERAGES,NATIONAL,CHEESE,POTATO,250G
374069,478,FLORAL,PREMIUM,VEGETABLES - CANNED,LASAGNA,2 LB
435795,223,DELI,PREMIUM,COFFEE,CRACKERS,500ML
580172,102,GROCERY,GENERIC,CHICKEN,DIET,500ML
222582,822,BEAUTY,PREMIUM,FROZEN MEALS,SALTED,6 PK
199710,37,BEAUTY,GENERIC,SNACKS,BONELESS,250G
968071,423,MEAT,PREMIUM,BREAD/BAKED GOODS,SPAGHETTI,32 OZ
503284,645,DAIRY,ORGANIC,YOGURT,CHOCOLATE CHIP,2 LB
994173,753,GROCERY,NATIONAL,COFFEE,DIET,2 LB
298997,500,PRODUCE,STORE BRAND,CHIPS,LASAGNA,6 PK
594181,870,SEAFOOD,NATIONAL,COOKIES,CRACKERS,100G
781143,156,FROZEN,GENERIC,BEEF,LASAGNA,32 OZ
158144,332,DAIRY,NATIONAL,CHIPS,WHITE BREAD,2 LB
779361,885,SEAFOOD,ORGANIC,VEGETABLES - CANNED,POTATO,16 OZ
978090,719,GROCERY,GENERIC,CHEESE,CHEDDAR,12 PK
930632,629,FLORAL,PRIVATE,SOFT DRINKS,CHOCOLATE CHIP,6 PK
354693,838,BEVERAGES,NATIONAL,CHEESE,POTATO,1 LB
702252,92,FROZEN,STORE BRAND,COFFEE,BONELESS,16 OZ
464860,958,MEAT,ORGANIC,CHICKEN,WHOLE MILK,100G
363256,390,GROCERY,STORE BRAND,COFFEE,CHEDDAR,1 LB
989960,259,SEAFOOD,STORE BRAND,CHEESE,CHOCOLATE CHIP,2 LB
625697,442,HOUSEHOLD,ORGANIC,PASTA,GREEK,1 GAL
307490,840,FROZEN,GENERIC,BEEF,GROUND,6 PK
285751,363,SEAFOOD,PRIVATE,COOKIES,CHOCOLATE CHIP,16 OZ
764640,227,GROCERY,NATIONAL,YOGURT,CRACKERS,32 OZ
425757,813,GROCERY,GENERIC,BEEF,CORN,1 LB
698099,278,DAIRY,ORGANIC,COOKIES,WHOLE MILK,1 GAL
259618,654,DAIRY,PRIVATE,PASTA,DIET,32 OZ
315300,346,HOUSEHOLD,PRIVATE,CHICKEN,WHITE BREAD,250G
949544,917,BEVERAGES,GENERIC,COFFEE,CORN,2 LB
546103,916,HEALTH,ORGANIC,VEGETABLES - CANNED,GROUND,1 GAL
568931,435,BEAUTY,PREMIUM,YOGURT,CHOCOLATE CHIP,6 PK
701085,585,SEAFOOD,PRIVATE,CHEESE,WHOLE MILK,16 OZ
109468,283,MEAT,NATIONAL,SOFT DRINKS,CORN,500ML
657133,422,FROZEN,GENERIC,CHEESE,WHITE BREAD,250G
268798,164,SEAFOOD,GENERIC,CHICKEN,GROUND,500ML
205382,986,PRODUCE,NATIONAL,CHEESE,WHITE BREAD,1 GAL
173806,504,PRODUCE,PRIVATE,SNACKS,DIET,6 PK
289836,73,DAIRY,ORGANIC,BREAD/BAKED GOODS,CHEDDAR,12 PK
562404,670,GROCERY,PRIVATE,BUTTER/MARGARINE,CHEDDAR,250G
256290,599,DELI,GENERIC,CHEESE,CORN,2 LB
720917,777,PRODUCE,STORE BRAND,FLUID MILK PRODUCTS,BONELESS,250G
314330,595,PRODUCE,GENERIC,FROZEN MEALS,WHOLE MILK,1 GAL
699166,978,HOUSEHOLD,GENERIC,FROZEN MEALS,CHEDDAR,100G
364012,471,GROCERY,ORGANIC,YOGURT,CORN,2 LB
413534,256,HEALTH,NATIONAL,BUTTER/MARGARINE,CRACKERS,1 GAL
501257,117,DELI,STORE BRAND,COFFEE,LASAGNA,12 PK
895133,897,GROCERY,STORE BRAND,SOFT DRINKS,GROUND,16 OZ
255139,764,FROZEN,STORE BRAND,BEEF,CRACKERS,12 PK
570025,767,SEAFOOD,STORE BRAND,BREAD/BAKED GOODS,POTATO,12 PK
526421,366,PRODUCE,NATIONAL,SOFT DRINKS,DIET,6 PK
146563,375,SEAFOOD,PREMIUM,CHICKEN,BONELESS,500ML
275219,367,FLORAL,STORE BRAND,CHICKEN,GROUND BEEF,250G
679387,381,SEAFOOD,PRIVATE,BREAD/BAKED GOODS,CHOCOLATE CHIP,16 OZ
100472,766,GROCERY,NATIONAL,PASTA,GROUND BEEF,1 LB
815784,365,BAKERY,PRIVATE,SNACKS,GROUND BEEF,1 GAL
418935,104,BAKERY,STORE BRAND,SNACKS,CHEDDAR,16 OZ
306977,471,HOUSEHOLD,NATIONAL,BREAD/BAKED GOODS,CORN,500ML
886265,710,HEALTH,PREMIUM,BEEF,BONELESS,1 LB
120787,788,HOUSEHOLD,PRIVATE,CHICKEN,SALTED,100G
513422,473,PRODUCE,GENERIC,BUTTER/MARGARINE,SALTED,1 LB
873191,444,SEAFOOD,NATIONAL,PASTA,LASAGNA,1 LB
522651,774,SEAFOOD,NATIONAL,VEGETABLES - CANNED,SPAGHETTI,100G
916580,762,MEAT,ORGANIC,BREAD/BAKED GOODS,CRACKERS,12 PK
346814,67,BAKERY,GENERIC,VEGETABLES - CANNED,LASAGNA,16 OZ
633502,998,FLORAL,PRIVATE,BREAD/BAKED GOODS,GROUND BEEF,16 OZ
168771,255,SEAFOOD,PREMIUM,COOKIES,SALTED,500ML
617737,834,DELI,STORE BRAND,VEGETABLES - CANNED,LASAGNA,12 PK
577856,643,HOUSEHOLD,NATIONAL,PASTA,CRACKERS,1 LB
669260,115,BEAUTY,GENERIC,COFFEE,SPAGHETTI,1 GAL
166077,300,PRODUCE,STORE BRAND,FROZEN MEALS,GREEK,250G
598152,300,HOUSEHOLD,GENERIC,YOGURT,CORN,6 PK
121600,209,FROZEN,PRIVATE,CHIPS,GROUND BEEF,1 GAL
935176,189,FLORAL,PRIVATE,CHICKEN,POTATO,1 LB
316174,649,MEAT,PRIVATE,YOGURT,WHOLE MILK,12 PK
814743,411,BAKERY,ORGANIC,COOKIES,CHOCOLATE CHIP,500ML
197910,726,FROZEN,GENERIC,FLUID MILK PRODUCTS,GROUND BEEF,16 OZ
369427,564,SEAFOOD,GENERIC,BEEF,GROUND BEEF,12 PK
479757,78,BAKERY,STORE BRAND,CHEESE,GREEK,32 OZ
895431,572,BAKERY,NATIONAL,COFFEE,LASAGNA,6 PK
955605,703,FLORAL,NATIONAL,BREAD/BAKED GOODS,POTATO,16 OZ
181467,845,DELI,PREMIUM,FROZEN MEALS,CRACKERS,2 LB
626201,227,MEAT,PREMIUM,CHIPS,WHITE BREAD,16 OZ
770927,965,BAKERY,GENERIC,FROZEN MEALS,WHITE BREAD,2 LB
712095,246,GROCERY,NATIONAL,BEEF,POTATO,500ML
191877,224,PRODUCE,PRIVATE,CHEESE,CORN,1 GAL
546797,685,BEVERAGES,ORGANIC,CHEESE,SPAGHETTI,32 OZ
667785,916,PRODUCE,NATIONAL,SNACKS,CORN,1 LB
541744,970,GROCERY,ORGANIC,VEGETABLES - CANNED,WHITE BREAD,1 GAL
603564,504,BEVERAGES,STORE BRAND,BREAD/BAKED GOODS,DIET,500ML
817186,832,SEAFOOD,NATIONAL,COFFEE,WHITE BREAD,250G
742462,128,DAIRY,PREMIUM,CHICKEN,SPAGHETTI,100G
498329,517,DAIRY,ORGANIC,CHICKEN,BONELESS,1 GAL
614614,428,DELI,STORE BRAND,COOKIES,CORN,1 GAL
191825,692,FROZEN,GENERIC,COOKIES,SPAGHETTI,1 GAL
876710,138,BAKERY,GENERIC,FLUID MILK PRODUCTS,POTATO,32 OZ
339838,845,DAIRY,STORE BRAND,CHIPS,POTATO,6 PK
231469,748,FLORAL,GENERIC,SOFT DRINKS,CHEDDAR,100G
834402,624,SEAFOOD,NATIONAL,FROZEN MEALS,CORN,16 OZ
472042,23,DAIRY,ORGANIC,BUTTER/MARGARINE,WHITE BREAD,12 PK
520702,809,HEALTH,STORE BRAND,FROZEN MEALS,WHITE BREAD,500ML
274727,776,MEAT,ORGANIC,FROZEN MEALS,SPAGHETTI,12 PK
934384,731,MEAT,ORGANIC,CHEESE,CHOCOLATE CHIP,16 OZ
754066,595,FLORAL,STORE BRAND,COOKIES,SALTED,6 PK
252600,740,DELI,STORE BRAND,VEGETABLES - CANNED,GROUND,32 OZ
827162,41,BEVERAGES,GENERIC,CHIPS,WHITE BREAD,32 OZ
651227,154,SEAFOOD,NATIONAL,BREAD/BAKED GOODS,CHEDDAR,12 PK
714916,28,MEAT,ORGANIC,BUTTER/MARGARINE,GROUND BEEF,1 GAL
923629,744,FLORAL,NATIONAL,BREAD/BAKED GOODS,GREEK,6 PK
240039,153,HOUSEHOLD,PREMIUM,COOKIES,CORN,1 LB
351494,858,FLORAL,GENERIC,COOKIES,GROUND,500ML
793660,265,FROZEN,ORGANIC,BUTTER/MARGARINE,POTATO,500ML
608391,277,BAKERY,PRIVATE,VEGETABLES - CANNED,LASAGNA,1 LB
167558,22,BEAUTY,PREMIUM,FROZEN MEALS,WHITE BREAD,100G
783883,120,SEAFOOD,ORGANIC,COFFEE,LASAGNA,32 OZ
141368,608,FROZEN,GENERIC,COFFEE,BONELESS,500ML
512442,751,HEALTH,NATIONAL,PASTA,SALTED,12 PK
101914,18,HOUSEHOLD,GENERIC,COOKIES,SPAGHETTI,16 OZ
329808,52,FROZEN,PRIVATE,FLUID MILK PRODUCTS,CORN,500ML
732386,437,HOUSEHOLD,STORE BRAND,FROZEN MEALS,GROUND,32 OZ
774697,557,BEVERAGES,PRIVATE,BEEF,WHOLE MILK,1 LB
987058,599,DAIRY,PRIVATE,VEGETABLES - CANNED,LASAGNA,32 OZ
823341,698,FLORAL,GENERIC,SNACKS,CRACKERS,250G
404212,459,FLORAL,PRIVATE,FLUID MILK PRODUCTS,CRACKERS,12 PK
725249,507,PRODUCE,ORGANIC,CHICKEN,LASAGNA,100G
270856,665,SEAFOOD,GENERIC,BEEF,CHOCOLATE CHIP,2 LB
933270,177,FLORAL,NATIONAL,BREAD/BAKED GOODS,GREEK,1 GAL
431554,69,BAKERY,ORGANIC,BUTTER/MARGARINE,POTATO,12 PK
680763,735,PRODUCE,ORGANIC,SOFT DRINKS,LASAGNA,2 LB
326661,992,MEAT,NATIONAL,FROZEN MEALS,DIET,16 OZ
929011,652,FROZEN,ORGANIC,CHICKEN,CORN,250G
955915,712,DAIRY,STORE BRAND,COFFEE,DIET,1 LB
704882,54,MEAT,PRIVATE,CHEESE,CHEDDAR,32 OZ
228154,357,PRODUCE,NATIONAL,COFFEE,DIET,1 GAL
646293,39,HEALTH,NATIONAL,BREAD/BAKED GOODS,CRACKERS,2 LB
131932,529,GROCERY,PRIVATE,SNACKS,POTATO,16 OZ
608351,79,DELI,PRIVATE,SOFT DRINKS,LASAGNA,1 LB
344483,291,DAIRY,PREMIUM,CHIPS,SPAGHETTI,500ML
240138,550,DELI,PRIVATE,COOKIES,POTATO,32 OZ
149312,997,BAKERY,GENERIC,SNACKS,GREEK,1 LB
730597,220,SEAFOOD,NATIONAL,BEEF,BONELESS,100G
732778,756,HOUSEHOLD,ORGANIC,CHIPS,GREEK,2 LB
689154,391,DAIRY,PREMIUM,BUTTER/MARGARINE,POTATO,1 LB
130843,385,HEALTH,PRIVATE,COOKIES,SPAGHETTI,250G
778441,645,DAIRY,NATIONAL,CHEESE,BONELESS,500ML
788521,125,PRODUCE,ORGANIC,YOGURT,CORN,100G
585410,690,PRODUCE,NATIONAL,PASTA,POTATO,500ML
184626,312,MEAT,PRIVATE,BUTTER/MARGARINE,CHOCOLATE CHIP,100G
362199,809,DAIRY,GENERIC,VEGETABLES - CANNED,CHEDDAR,250G
657019,432,HEALTH,PRIVATE,COOKIES,POTATO,1 GAL
658618,108,GROCERY,NATIONAL,COFFEE,CORN,500ML
790059,931,HEALTH,NATIONAL,CHICKEN,GREEK,32 OZ
421883,85,PRODUCE,PREMIUM,PASTA,SALTED,1 GAL
882926,282,HEALTH,NATIONAL,COOKIES,CHOCOLATE CHIP,500ML
819630,184,PRODUCE,PREMIUM,FROZEN MEALS,CHEDDAR,2 LB
534111,225,FLORAL,STORE BRAND,CHEESE,GROUND,6 PK
543362,864,SEAFOOD,PREMIUM,BEEF,SPAGHETTI,250G
122850,250,BEVERAGES,NATIONAL,FLUID MILK PRODUCTS,CHOCOLATE CHIP,6 PK
547202,964,FLORAL,STORE BRAND,PASTA,CHEDDAR,1 LB
191888,758,BEVERAGES,GENERIC,COFFEE,CHOCOLATE CHIP,500ML
946150,584,SEAFOOD,ORGANIC,COFFEE,CHOCOLATE CHIP,32 OZ
947138,478,MEAT,GENERIC,BEEF,SALTED,6 PK
269709,138,DELI,GENERIC,CHEESE,WHOLE MILK,32 OZ
384589,809,BEVERAGES,PREMIUM,CHICKEN,CHOCOLATE CHIP,32 OZ
840286,870,SEAFOOD,STORE BRAND,BREAD/BAKED GOODS,CHEDDAR,250G
131714,843,PRODUCE,GENERIC,YOGURT,GROUND,500ML
453033,80,DAIRY,PREMIUM,COOKIES,WHITE BREAD,250G
525766,179,FLORAL,PRIVATE,SOFT DRINKS,WHITE BREAD,1 GAL
627124,885,FLORAL,GENERIC,COFFEE,GROUND,16 OZ
589587,908,BEVERAGES,PREMIUM,COFFEE,CRACKERS,100G
495515,824,GROCERY,PREMIUM,SNACKS,LASAGNA,1 GAL
127385,182,GROCERY,PREMIUM,FLUID MILK PRODUCTS,GROUND,32 OZ
743573,494,DAIRY,PRIVATE,FLUID MILK PRODUCTS,CHOCOLATE CHIP,16 OZ
367212,344,SEAFOOD,PREMIUM,COFFEE,CHOCOLATE CHIP,16 OZ
593407,786,MEAT,STORE BRAND,FROZEN MEALS,CHEDDAR,12 PK
423287,543,BEAUTY,STORE BRAND,BEEF,WHOLE MILK,12 PK
267532,273,FLORAL,STORE BRAND,PASTA,CORN,2 LB
316086,5,FLORAL,NATIONAL,CHICKEN,SPAGHETTI,1 GAL
798158,179,BEVERAGES,STORE BRAND,BUTTER/MARGARINE,GROUND BEEF,100G
105797,919,DELI,NATIONAL,YOGURT,DIET,1 GAL
499331,385,BAKERY,PREMIUM,COFFEE,POTATO,6 PK
465121,821,FLORAL,NATIONAL,CHICKEN,DIET,1 LB
369871,632,FROZEN,PREMIUM,BREAD/BAKED GOODS,SPAGHETTI,250G
981893,605,FLORAL,PRIVATE,VEGETABLES - CANNED,GROUND BEEF,100G
818250,965,PRODUCE,GENERIC,COOKIES,DIET,16 OZ
797209,74,HOUSEHOLD,ORGANIC,PASTA,GROUND BEEF,100G
533848,597,DAIRY,STORE BRAND,CHIPS,SPAGHETTI,2 LB
329817,246,DAIRY,ORGANIC,YOGURT,CHEDDAR,12 PK
884000,994,BEVERAGES,STORE BRAND,CHEESE,GROUND BEEF,100G
694447,446,PRODUCE,PREMIUM,CHICKEN,DIET,250G
494108,640,HEALTH,STORE BRAND,VEGETABLES - CANNED,LASAGNA,1 LB
114100,511,HEALTH,GENERIC,VEGETABLES - CANNED,GROUND BEEF,16 OZ
818172,411,FROZEN,ORGANIC,YOGURT,CHEDDAR,2 LB
749380,487,DAIRY,PRIVATE,COOKIES,SPAGHETTI,1 GAL
598173,964,HEALTH,NATIONAL,CHEESE,POTATO,32 OZ
705976,102,HOUSEHOLD,STORE BRAND,COFFEE,POTATO,2 LB
458424,834,MEAT,GENERIC,FROZEN MEALS,BONELESS,32 OZ
263753,741,BEVERAGES,PRIVATE,COOKIES,BONELESS,6 PK
916240,392,HEALTH,STORE BRAND,COOKIES,SPAGHETTI,1 GAL
779153,705,FLORAL,STORE BRAND,CHICKEN,POTATO,1 GAL
479380,26,BAKERY,NATIONAL,SOFT DRINKS,GROUND BEEF,6 PK
472785,905,FROZEN,GENERIC,PASTA,CHOCOLATE CHIP,32 OZ
291106,349,DELI,GENERIC,BEEF,CHOCOLATE CHIP,6 PK
178523,249,FROZEN,NATIONAL,VEGETABLES - CANNED,CORN,250G
427115,585,PRODUCE,STORE BRAND,FROZEN MEALS,LASAGNA,1 LB
999402,811,FLORAL,STORE BRAND,YOGURT,LASAGNA,32 OZ
272281,406,DAIRY,GENERIC,CHIPS,GROUND,12 PK
880677,537,FLORAL,GENERIC,CHIPS,GROUND BEEF,6 PK
578315,45,BEVERAGES,PRIVATE,BEEF,SPAGHETTI,2 LB
632781,263,BEAUTY,PRIVATE,VEGETABLES - CANNED,WHOLE MILK,6 PK
484310,328,DELI,GENERIC,BEEF,GROUND,1 LB
228133,376,FLORAL,PRIVATE,SNACKS,CORN,6 PK
262184,776,DELI,PRIVATE,VEGETABLES - CANNED,WHOLE MILK,1 LB
430349,319,HEALTH,ORGANIC,CHEESE,WHOLE MILK,250G
738787,986,BEAUTY,NATIONAL,CHEESE,SALTED,250G
103613,656,FROZEN,PREMIUM,CHICKEN,GREEK,2 LB
145053,117,FLORAL,GENERIC,COFFEE,SALTED,1 GAL
867180,158,GROCERY,PREMIUM,COOKIES,CRACKERS,32 OZ
602782,972,DAIRY,STORE BRAND,CHIPS,CORN,6 PK
221881,739,BAKERY,GENERIC,CHIPS,GREEK,500ML
147582,698,BEAUTY,PRIVATE,SNACKS,CRACKERS,2 LB
724943,81,DAIRY,PRIVATE,SOFT DRINKS,SPAGHETTI,16 OZ
