household_key,DAY,COUPON_UPC,CAMPAIGN
6628,520,11740869,13
1822,450,21761101,12
422,325,26953954,11
5090,598,81120337,9
4151,212,58982542,17
7418,51,14777906,6
180,443,90271475,6
415,268,39548732,2
9510,168,30415577,29
31,667,55769024,2
206,171,27726098,27
8636,170,40899495,14
2691,68,72284652,10
6496,520,14994476,27
6729,339,52600451,28
2341,448,51781612,20
5071,107,49763194,18
3616,206,24405241,29
3984,374,11051970,16
4604,481,27743940,13
1631,676,39103531,29
8397,223,44344546,21
5359,364,54342030,13
9809,635,35250400,3
9092,208,95468119,22
2206,668,24201793,21
977,278,56825050,29
9118,599,34770337,1
9399,178,59189065,12
5662,283,73852211,6
8832,306,58824194,18
8616,294,21725687,23
922,195,59014198,18
9102,345,67005208,22
9758,460,52429865,1
9940,520,49012287,27
8091,648,57202668,23
5901,372,42773382,25
4140,539,55769024,14
595,373,19401835,29
3690,616,78396892,18
2432,234,58038337,26
9641,697,96646283,21
8277,222,79349187,18
5687,276,69570074,28
9124,284,73933633,28
2885,11,22485210,2
5055,495,81180544,28
550,528,10303618,26
7090,261,95585755,1
5127,578,91416351,6
2424,203,81525733,17
8537,644,82966993,26
4358,498,98540105,25
420,134,50486691,7
6400,530,85102147,3
2999,486,32145918,15
555,97,75118861,19
8896,337,45663415,14
3645,509,54226749,13
3707,670,23507885,13
2736,517,54120711,14
2253,156,41958864,8
2804,249,98170991,21
8657,18,21261218,19
3292,38,53754500,30
2459,17,94090505,14
6293,292,12988673,26
4505,412,51552791,22
1869,423,43608892,23
2371,439,12817770,9
4804,33,21307088,27
4160,138,96943606,24
8150,484,21085618,13
2469,371,70062048,20
6385,76,62611886,8
9266,106,15071543,25
4645,293,98032952,27
8998,142,82239883,17
6880,422,75969787,8
8272,420,80952293,20
7416,72,80965718,24
5653,579,96578883,24
5765,692,54756121,26
750,179,67588517,10
6176,600,80591463,15
9171,538,73480072,1
8336,704,23443690,5
3917,272,29013418,30
9887,23,48847422,21
8981,206,28878513,22
7963,562,20438436,1
4982,671,80288015,5
7065,97,29504719,18
7492,102,34289861,22
5386,247,72361609,11
4107,313,32097682,29
8853,342,95168152,25
77,261,31148776,7
3863,627,48614080,7
2416,289,95872153,3
1150,471,40535648,24
7983,328,94264208,11
2493,29,19839482,15
7394,452,46918082,1
3053,102,71995114,14
8313,680,59638510,7
9505,586,40494497,1
2054,164,80100963,28
9793,152,48290907,1
3098,291,72725258,21
515,438,79595342,11
844,217,70986893,12
8337,292,16427076,13
6137,258,57983957,22
8700,92,23442469,22
541,476,25519627,14
8425,161,95333907,16
86,628,46361372,17
787,528,70966864,25
3529,373,36134541,27
7088,250,70058212,2
9273,366,76368034,7
4159,439,26246629,16
8970,59,73063758,17
1444,97,93295065,18
9599,528,41706220,10
5615,475,91320482,23
4150,368,11925553,2
8997,496,51278704,15
6333,645,95536468,6
8959,132,92958722,20
3714,363,76730377,15
6420,402,58099537,23
2009,383,77785398,20
9597,515,70573108,6
412,128,53361973,24
5097,240,49165242,29
2371,208,84098113,6
7223,149,39736459,25
1219,102,13032494,5
8262,14,33282203,21
2614,668,97631885,23
3051,321,85391429,2
8415,672,46913156,27
7293,43,33998613,3
4865,222,95785481,13
2213,507,20033812,1
587,685,53326168,21
3500,13,11051970,4
7779,95,16182324,19
5412,552,48445649,25
9343,420,28878513,11
17,514,26254622,26
7796,497,21097474,22
5565,132,32687515,2
6429,34,84388523,13
2632,226,78014384,26
4574,85,67467715,7
4246,189,85319870,20
7289,576,96793439,8
2877,222,16997920,16
5642,251,11771389,27
8735,135,53830780,6
5630,438,78205897,9
3360,28,51640297,5
7424,429,23612594,11
4450,689,39984462,23
8575,392,73655416,27
7557,673,85447179,27
8691,425,25290945,18
1532,98,84753862,19
5383,573,57412583,8
786,110,10816136,12
7571,413,23449950,1
3419,654,22076723,30
2360,559,41543538,17
9460,377,92360451,12
7828,334,13351470,16
9690,264,87115158,21
8253,586,37110292,26
3853,701,28183378,8
3238,457,64355827,30
5800,36,76056882,30
7989,78,69823629,19
6235,286,54151270,30
3482,269,18270828,8
687,218,87889302,1
9781,490,51174808,3
1609,167,92333048,10
6825,562,40377309,2
5507,539,73823726,18
5178,574,94008920,5
1266,273,89328004,20
561,449,14228944,16
7625,244,68775113,29
7952,151,29101799,6
321,453,66954656,2
4633,513,34586339,10
2463,160,14098352,12
9997,441,12139272,13
2749,219,46959735,21
1724,548,70596374,17
6140,46,64208535,10
1805,131,40239784,15
4515,169,53077779,28
1077,323,52470805,18
6570,482,15147249,23
2347,317,83524337,14
1893,684,93078601,21
8871,379,34512505,12
3081,134,92214577,14
9105,473,61886920,16
6477,310,99767141,18
991,263,31624498,16
6109,155,41988264,29
3704,200,10881545,9
2147,98,15646920,22
3432,380,79349187,22
4222,220,12316983,26
9232,217,84482003,29
6805,409,82208471,28
4464,445,94562245,17
9363,425,95766298,25
6677,225,55726218,20
5136,505,43078197,2
2395,359,90398328,17
4308,319,95947409,9
4428,288,30779037,21
8573,157,16461831,17
2716,679,46022958,8
5625,470,59670845,17
2480,314,56827369,1
4355,701,88528929,23
6305,236,77455720,12
2561,207,33835848,30
1881,278,40990736,4
6188,27,90483176,1
8572,281,77277457,21
9456,442,69396810,4
7035,271,34692305,27
704,15,15418914,8
8649,467,19517465,29
7940,569,55368357,21
8697,364,62928627,6
1010,322,72956240,6
4239,275,73807874,16
3963,643,49561817,27
7662,191,75712437,27
484,83,61437789,14
2340,397,89139962,7
7915,31,35655764,6
3025,441,53369898,26
1026,337,49763194,11
4166,381,97475121,27
3799,18,11817597,13
2875,705,59311201,15
2497,245,89385954,10
518,358,22079608,22
4713,686,55190581,5
951,459,96384274,4
6112,421,64781076,26
7328,465,11571830,19
7317,332,96545890,18
6386,129,58997700,3
8436,296,44021119,25
7121,582,88582085,23
9018,145,53718230,7
3732,622,82410118,5
7864,638,99642437,4
3083,241,76655935,30
8925,293,40363465,29
3310,457,34554375,10
7030,414,63141902,3
1195,477,59168881,15
176,124,40885192,16
7883,308,56536929,11
8823,353,20890232,21
9624,221,42023418,26
7194,151,79808463,30
9738,501,70482550,9
7817,255,39178498,20
2924,91,78806201,8
9492,500,93959061,10
7264,604,48864718,9
4634,662,72855780,28
6746,346,44371923,21
1797,486,45236601,30
6718,235,99493182,28
8371,374,92576116,6
5818,215,29470359,5
8742,429,24484572,4
6374,168,36277543,26
3502,189,66309124,9
4412,303,48046929,4
7960,690,19276547,14
2827,592,29328102,6
2765,601,49094592,15
8248,306,68057635,27
8351,16,15877811,15
5903,393,43894345,27
9880,59,75092036,10
9125,218,16519091,13
7886,96,11536105,23
912,228,48012528,4
6546,133,56767370,8
4120,558,81640576,4
7474,402,65754839,1
1136,619,60347322,7
9756,518,18506875,29
8770,497,40377309,14
7986,420,74829322,7
9722,135,30736467,14
1710,90,84872225,17
1423,430,98240416,5
2986,202,62486566,10
3413,626,66330359,9
449,72,57846298,15
8987,487,83362351,9
8266,559,49262832,24
582,670,70567636,6
5439,227,20104365,15
7597,179,52876160,30
3155,586,36742763,13
4059,39,17707030,1
9327,625,68020023,23
5544,9,26494500,24
9930,376,13421186,18
241,30,10300101,15
7146,473,55241387,3
5368,266,60065156,27
9132,671,49865400,12
7154,545,28283668,12
1695,700,50429645,25
2682,177,46748254,25
3405,480,24593116,12
7638,673,68186369,13
8095,60,80172602,14
7473,519,64172936,28
5023,561,23263692,5
9701,538,81433496,20
9503,620,91248348,2
104,698,35506116,1
5694,302,62099729,29
9259,427,68233342,13
2008,200,49989415,11
2252,264,51709681,23
8234,706,74490820,23
4975,680,65853149,19
8020,499,89678278,17
3906,445,20501459,30
253,333,24739464,14
8889,499,96791435,24
7818,415,45684649,10
5689,632,12859358,2
9722,200,97853317,23
9063,360,93671091,20
4659,365,73401454,7
4102,85,33735893,26
8596,611,57931949,18
8064,285,59515491,4
830,474,95884127,22
3256,705,60430999,24
2593,106,63969275,23
1014,431,31767358,22
4138,140,33554424,28
384,197,19805349,9
7585,260,38900849,26
5841,46,26933243,7
8828,423,57371920,28
404,152,91845031,20
2687,272,52652014,2
9241,110,81569730,18
4328,240,22835041,12
9199,276,91661960,5
4759,225,21998556,27
6214,552,99986967,23
9044,177,55610866,13
1719,397,49440668,21
2105,229,68258115,9
6293,114,83618799,26
2452,58,85723518,5
2713,385,73120141,28
2703,340,68634845,4
9511,25,14325989,21
5239,122,12916053,2
1965,138,83437824,15
4018,612,63276115,29
7531,648,72767991,18
2650,649,16255043,29
1002,435,19020178,28
9150,207,48068122,21
6826,77,57118353,5
1533,58,57302206,16
6273,88,85596818,18
3079,598,95386899,1
670,175,28957814,14
7813,23,92685164,8
8816,125,99256442,26
8057,614,49532061,24
9364,192,21412545,30
2969,562,79366334,17
89,409,83720040,15
8372,383,13991418,12
4663,233,22405078,10
3803,313,38999868,5
8877,403,13951617,8
32,297,37438782,6
1844,61,40466610,24
1159,216,11007694,23
6777,665,14630490,12
3106,597,79030300,27
5928,211,20751667,5
9420,460,13368016,20
5882,379,29848454,27
6989,152,52933013,24
8764,135,71926853,12
8998,480,31201306,16
3034,637,41824963,2
3068,373,26284456,6
81,360,78809544,19
8568,191,42326626,24
2337,302,69298967,23
244,343,97095425,9
8247,354,64487057,24
3548,351,75199148,8
2705,447,52004814,18
76,710,40954280,19
3924,345,21596059,7
2850,381,11818524,19
8837,554,11875408,13
5469,176,71412525,23
1973,206,87761639,17
5037,255,49969528,1
1110,145,83111829,3
4102,179,32061476,25
7385,528,73823726,10
1362,103,47712558,21
2779,485,27593172,11
5637,621,92103573,16
3120,176,24819389,10
1464,2,92900528,18
7971,505,99875071,2
4746,230,20875525,20
7030,437,81544322,21
9548,629,44486431,16
627,366,88768110,25
3868,438,35734929,3
6903,400,24917671,7
4113,58,67587105,14
2606,299,59773112,22
8700,592,14744874,6
7703,595,61309530,17
7758,191,36688010,7
973,550,80183144,22
9824,81,90742913,2
2761,467,45874787,22
8768,475,12902527,17
4572,565,44131392,21
6707,493,11691144,24
2114,53,38141804,4
3981,222,16265674,2
6647,13,85667821,15
3652,35,83360248,25
5479,138,91067600,12
8368,359,49708068,16
154,299,87115158,25
8502,294,56763799,11
7030,339,41069042,10
1791,341,32040164,6
1101,576,96026837,13
8504,563,50276933,22
4464,201,87913962,3
7782,495,36379024,9
8955,100,14945196,5
1962,395,82029120,10
9472,184,77528726,15
415,380,99638683,8
3071,563,84547909,1
5552,541,23276620,28
9217,170,23080440,7
9423,421,16133795,10
158,600,38710896,23
5885,505,32664556,1
6529,484,52922524,23
9360,333,74878488,22
5634,252,18501093,3
6072,421,80330244,13
9403,711,73899342,20
3953,181,57910222,1
8946,686,47850165,4
3598,392,53211341,20
123,199,30665406,17
1448,544,55350063,12
5320,469,40813258,3
4716,581,76760672,11
4219,424,38937451,4
3738,82,89203893,14
6121,57,18011406,19
8271,343,48911098,11
5895,656,90782519,12
6486,193,41886649,28
5165,109,97870994,16
2374,353,88471278,19
2207,74,41283540,2
6865,52,10126791,8
9007,300,66664702,10
7984,199,16699134,22
1779,485,78373005,30
7175,35,99154477,16
815,141,40660913,8
2441,264,33850859,22
5344,358,95353077,3
4309,180,51181010,13
4302,683,32334691,8
1184,116,12608705,3
4887,319,18795414,24
8401,368,71327358,6
5611,675,26662342,2
31,176,11051970,15
3249,703,36744774,7
7443,67,78157742,12
5021,384,70098854,2
6661,342,84331958,4
4337,563,39935130,22
953,88,73400560,17
8838,584,48199703,13
1738,230,36040134,11
5961,47,35424522,24
7025,50,91935217,6
2673,439,35439795,23
6569,278,86904270,2
4833,524,12521836,21
1344,290,28661603,9
6992,403,85454587,12
9768,534,50132111,10
9415,103,56382792,27
2220,598,68491561,12
1857,686,60520140,18
7028,663,51781710,21
7135,405,48666091,4
9783,575,40383783,10
3754,45,46919106,3
9267,315,23902211,26
4547,307,48046929,3
5145,192,98127537,13
9042,377,56501118,3
8762,437,57412583,1
8071,311,85070165,29
126,610,15477750,8
5808,230,91579852,8
1541,423,73393648,18
3211,597,12790875,10
8617,303,33572327,14
8671,276,45125002,18
1496,495,95260915,8
4974,276,57530291,15
8551,356,70062158,12
1231,259,59014198,6
8527,556,57335923,10
545,68,55811391,18
5021,642,70709762,13
3622,631,79194733,30
5391,347,70681018,17
48,508,35522182,30
1270,30,91248348,22
38,239,48222681,30
1889,329,72956240,28
1621,699,23645567,10
2220,50,35269253,5
600,479,69964140,27
9463,154,65658552,2
8203,437,68973894,4
8013,372,86751181,19
4387,227,34625750,22
8408,498,73737118,2
3271,703,40822305,10
3110,614,13347103,23
5862,570,90009731,21
9227,173,87889302,4
871,65,42690139,6
2602,451,54151270,1
9851,61,80540622,5
6171,610,51018673,4
630,539,12061469,22
5378,3,11740869,9
4868,394,26800733,3
8055,264,85252896,3
7701,103,69241088,13
5749,44,56546677,21
6862,147,90237572,18
8289,428,48916791,12
4302,98,68860314,30
2954,133,50204529,28
7865,641,11992378,21
8472,63,51775419,2
4444,243,13012927,2
6842,388,78620102,16
2321,211,68238717,13
4105,625,23402488,24
7824,422,65729530,27
4163,450,77950287,3
958,535,70966864,7
3541,409,80364364,15
1516,92,63729019,1
6827,48,24295514,14
2529,139,41095386,11
8518,114,37438782,7
8971,662,94230589,9
7930,190,57094760,3
5405,254,48309790,24
6734,479,38898562,24
6075,462,90863121,6
3540,17,14669256,10
9499,310,97157391,22
5518,137,19193523,29
3480,233,78966361,14
7536,343,59834131,29
725,204,40899495,22
148,531,62506327,3
6158,119,84335171,27
2501,356,83073123,6
4610,319,37639372,28
8578,658,93337124,26
7618,686,82208471,10
9098,591,62707496,10
1198,66,36775396,10
6257,652,12959698,27
9060,402,97331023,4
9145,13,58489121,23
457,676,20931862,20
1962,515,23181111,26
7880,10,24325422,20
7466,433,31200334,15
1137,206,85306522,1
2439,483,24507552,30
5900,21,41963250,18
6275,582,95646189,25
1365,643,14447269,6
8815,344,31484716,2
8771,78,61886920,9
8312,467,93734225,8
3250,528,61328151,23
6302,12,45178550,9
4849,84,69353585,6
9723,473,17631556,3
4415,599,12466863,17
6450,686,82947079,10
3127,206,58177374,17
7121,294,12443382,11
3190,509,62953236,25
4188,459,47970531,12
9173,181,19159695,12
1868,18,79590491,10
4111,241,81558765,27
5549,431,92681547,22
9789,36,15696470,11
5476,458,20276563,13
8745,651,11422903,5
3852,642,58539704,11
3781,175,91671093,5
8938,696,66181242,22
2855,481,19423306,17
5555,349,91701856,7
2881,402,53771289,23
2554,320,49653751,12
9417,591,97251252,25
3563,628,36282057,18
5994,559,23680125,11
5965,342,46656198,2
5604,99,72650257,30
5866,595,21165351,21
8574,139,81320157,14
5324,420,15769471,16
487,37,94157531,11
9137,465,85897422,16
2566,95,71727603,15
963,374,40840788,11
4775,447,25519627,25
7307,355,59898819,17
1874,681,47864385,18
7269,129,87601288,30
6573,562,27621014,8
8247,406,34910477,16
7325,201,77144855,10
4503,472,85369236,23
8950,319,41638166,4
1807,416,79594797,26
1561,400,86621860,11
2329,699,94071233,21
2354,64,88873208,30
2768,396,94879959,1
1506,507,29525410,23
7373,598,50774673,27
1912,171,24787002,2
4203,651,63409124,20
6059,380,25817261,19
256,212,93941809,28
6285,196,31365608,22
304,195,48931178,22
4620,41,64144769,11
1349,555,81062023,4
3380,253,38021464,28
7873,153,11680160,4
5431,60,76595282,25
8271,567,40363465,17
3546,569,78496116,7
6032,327,97637792,3
4215,81,15099726,21
969,156,41963250,20
2148,287,54216207,8
3120,84,15425996,7
7996,35,90108031,12
2406,649,29547606,17
5241,500,51730362,30
991,501,23647470,17
7424,125,93458151,27
9832,684,18956618,23
2942,683,75920693,27
4057,55,62506327,13
4743,664,58479670,4
5230,66,72562805,22
3267,459,52462025,1
4723,111,53615919,21
6976,49,17403333,1
7579,122,70399975,4
2271,14,71039865,5
1923,459,93960448,3
5854,102,13987672,18
9281,62,13114893,7
5501,359,50326002,27
7955,492,74389908,23
2239,203,45299634,9
8756,31,82528651,2
7717,408,59721850,25
6695,111,30355625,7
1519,638,34162173,15
1462,378,61570603,22
2693,624,14518091,2
3702,240,90149521,25
7244,130,82520536,8
8611,477,81120337,27
8436,102,43712628,17
1598,101,85192354,3
5465,673,10361371,9
9188,213,42474430,8
489,30,78759169,4
7968,100,95787607,2
4722,414,95741519,5
2464,331,72331966,14
9973,556,66907760,24
3489,514,55386580,16
1435,681,60840108,6
4367,69,40584992,1
2870,493,60564813,12
7027,108,81031616,18
9041,620,63443445,21
9751,433,51568567,17
1329,431,21483348,22
698,303,75578196,12
1781,659,99293765,3
8163,545,57926260,18
667,10,28423622,11
4952,52,48704204,4
9957,269,16272622,9
344,379,34543925,1
8994,485,12579088,20
7110,15,75867745,4
5672,654,47487449,23
6303,555,81681975,30
8371,148,98172039,26
1999,371,18218976,10
7723,486,77114842,18
8172,454,74004965,20
5423,14,52672722,19
3152,274,80715054,14
90,590,75772756,12
6562,48,99597386,3
1984,561,55083009,12
3562,310,93373648,27
201,523,18475409,4
1159,381,63697260,11
5189,279,61435738,14
2900,432,27329974,25
6999,118,51843946,12
7709,67,92550477,13
9275,631,16445550,30
561,362,76714057,13
4105,448,18114176,29
2423,498,92627440,28
6011,447,30306831,7
4436,93,23992242,27
1948,78,63399749,12
6695,159,65791107,12
795,375,99571560,21
3100,280,78426820,13
9727,518,92566814,21
3909,102,90027949,14
1451,218,93667874,17
7150,416,34776853,4
4667,326,39479615,7
9335,527,49340212,2
9819,108,12694712,9
8904,482,98806792,5
2711,133,57505520,15
8399,404,12431698,6
8137,368,48409179,30
3262,544,73582072,19
1645,188,15723357,25
6917,176,88968483,2
7091,237,47407119,11
7894,258,56610712,1
4328,507,20527786,5
1338,315,99984368,27
2225,707,49969528,8
224,272,54950959,22
4693,18,11324214,25
3412,216,33334494,7
5545,496,58304608,24
1084,351,63786057,22
4464,80,87259756,22
747,613,40430707,5
1991,523,81031616,29
9952,180,73419974,20
3604,175,26951289,12
4583,259,52922524,14
2013,629,30831809,11
5721,538,21730676,22
5676,445,42645492,19
6913,365,72877237,15
1355,306,38274773,7
2422,71,57144843,5
3672,677,69738985,3
9820,78,54309303,9
6736,711,70296898,10
4020,561,96679336,27
8130,38,66991442,17
2776,255,51251103,30
6984,621,57900645,5
7746,675,23691433,1
9788,479,28565551,18
9159,469,42038293,12
3269,78,28183847,12
1198,253,13409892,5
8532,238,14418698,24
8718,382,16859977,25
4722,234,93638841,21
3622,95,51344476,3
1251,110,83950773,8
5945,45,89288172,8
3617,368,51944765,10
589,134,51508393,16
6881,636,12077119,8
8674,542,18704341,30
7484,634,54309303,26
7457,277,38379350,9
4039,643,35563106,16
1564,495,23864987,8
9382,404,32838178,23
4667,207,77608943,18
6683,537,35667036,18
1314,45,49302343,3
3494,153,85361601,17
884,467,78605204,6
2446,10,54286301,17
2942,515,28912507,13
8300,396,39414281,9
2097,437,55919893,30
1388,49,82322905,9
5260,465,11386070,24
9556,108,84436069,18
821,241,92603648,23
6230,512,69191555,14
9374,22,60155639,18
6893,707,13486254,9
5656,322,26627494,28
6733,285,72109751,25
8296,41,22099113,2
1606,25,80779625,28
4715,453,76129932,17
8580,463,51781046,9
9369,403,28185946,9
3514,64,60595137,17
8384,513,36815598,21
9182,136,44743507,11
213,570,75409115,18
7537,572,76056882,27
2987,399,41983605,28
3765,372,46067388,29
8541,35,11807001,29
3291,134,51174808,22
5840,38,34738800,12
5829,118,37152563,2
7434,238,75053514,15
9276,378,94879959,7
7082,705,50601865,26
5923,160,75725226,19
411,357,13706048,13
601,312,33526776,12
258,205,80675498,19
3294,17,37308755,21
1234,659,97251252,26
6563,291,44021119,10
7730,145,72785117,23
606,652,30883939,15
5666,508,58850099,29
1879,507,67042157,4
5007,131,48206834,24
868,4,32705926,10
2464,532,62211591,8
2846,173,68772935,30
4919,632,20391394,25
2852,670,15505522,17
3104,510,20294994,20
2181,696,55083009,10
7419,111,79103552,19
6070,156,23263692,21
9291,682,56844331,29
9831,688,55145256,9
7563,613,20802037,30
9305,397,15864923,9
