household_key,BASKET_ID,DAY,PRODUCT_ID,QUANTITY,SALES_VALUE,STORE_ID,RETAIL_DISC,TRANS_TIME,WEEK_NO,COUPON_DISC,COUPON_MATCH_DISC
585,64559955,517,490822,9,8.55,361,2.46,1404,50,1.37,0.93
6292,92273186,544,474235,2,72.88,287,4.96,2000,55,1.68,0.32
2896,59920586,663,693580,5,48.0,225,4.52,1611,31,1.05,0.12
4537,73115374,136,875256,5,205.55,308,4.79,1954,95,1.81,0.82
3670,37270763,158,606211,1,43.1,274,3.65,1956,94,0.57,0.23
6007,76086716,200,341790,10,416.9,65,3.13,1325,47,0.88,0.56
4276,90780707,91,512442,2,18.4,29,2.48,1348,31,0.5,0.11
487,27939509,192,430576,1,25.04,254,4.88,1111,89,0.44,0.71
645,30999831,324,781880,1,24.34,275,2.36,1247,68,1.91,0.33
953,22073788,611,237856,1,4.23,454,2.05,1069,95,0.4,0.71
2758,48158200,653,490079,4,34.92,373,3.85,1391,92,0.56,0.57
5188,59920586,252,651621,1,45.36,472,3.32,891,82,1.88,0.42
6803,44947106,444,432372,5,55.8,285,0.2,2172,52,1.76,0.95
1200,12237497,626,218541,10,272.0,141,0.97,2198,19,0.18,0.86
288,16734433,157,873014,6,258.12,465,0.68,1460,63,1.99,0.37
9988,23369179,141,349125,4,165.48,33,2.33,1551,81,1.17,0.36
2679,77663090,141,833983,10,435.7,5,0.96,801,31,1.92,0.13
7435,57136224,332,556416,7,232.47,285,1.12,732,99,0.68,0.15
632,66946672,494,787389,9,27.0,249,1.42,1547,53,0.51,0.08
4430,16949655,468,696919,8,290.4,357,4.97,909,59,1.18,0.63
7548,16791316,324,201685,2,89.4,152,4.75,1664,57,0.27,0.05
5506,57390852,377,731109,2,57.68,26,1.82,967,11,1.42,0.33
8106,38687061,351,659117,6,3.12,94,4.61,932,47,0.95,0.87
8708,41831896,294,421446,2,13.42,167,4.43,950,9,1.29,0.09
5191,79723297,64,363481,4,5.68,355,4.79,1813,14,0.24,0.03
2151,50430476,476,275459,10,223.4,249,0.48,956,88,1.14,0.76
3406,13415232,429,375380,2,25.28,377,4.34,1465,98,1.76,0.3
4869,67908437,316,206258,4,131.32,122,1.26,941,87,0.57,0.61
3860,63654039,345,237942,4,35.32,473,4.0,1609,78,1.79,0.13
3373,79983040,278,829695,1,20.91,370,2.76,834,63,1.98,0.8
3885,96781265,114,507098,10,326.4,295,4.44,1493,18,1.06,0.97
6317,42358905,326,669881,1,20.44,333,4.59,1197,10,1.63,0.37
6606,91412794,244,910942,3,74.49,461,3.73,1177,32,1.35,0.56
232,77891002,428,700004,2,94.84,331,4.92,2183,16,0.06,0.58
5811,17365429,416,580831,8,314.4,192,2.04,2129,28,1.74,0.81
9045,44189739,29,300707,3,34.74,66,4.17,1895,37,0.01,0.04
2691,14542707,355,241597,5,36.4,3,2.63,2172,99,1.31,0.64
167,83060423,136,656823,1,19.7,267,2.8,2118,91,0.77,0.48
2492,92134098,420,847205,4,116.4,416,3.43,1451,25,0.41,0.53
4494,83735173,479,216581,1,7.76,220,1.51,1166,58,1.98,0.19
3044,36168982,206,595609,7,39.55,449,3.55,627,63,0.48,0.35
3067,53184616,647,753247,5,66.8,142,0.17,998,60,1.11,0.53
7510,70417668,118,648591,4,154.72,437,4.82,1956,11,0.51,0.66
6606,79923135,278,524406,4,194.16,422,0.69,804,22,1.05,0.13
9830,88468334,612,277357,6,205.08,131,0.85,1312,1,1.11,0.99
5980,99259632,402,396031,3,63.12,77,0.89,989,48,0.19,0.69
6497,32906813,294,516188,4,61.48,235,1.23,1287,58,0.85,0.09
5721,51951310,629,762478,1,20.87,341,0.05,1968,37,1.72,0.5
581,19125554,340,606174,1,5.66,230,1.67,956,93,0.31,0.66
6726,88046741,79,747041,3,119.67,90,0.26,1179,65,0.23,0.5
3419,62709438,422,808064,6,227.64,452,2.67,2104,67,1.44,0.49
6108,96893277,157,285247,8,40.96,368,4.6,619,59,0.2,0.19
37,39421528,496,686748,4,59.88,180,4.05,695,48,0.47,0.28
2561,92927649,32,226013,4,127.04,31,1.23,705,23,1.45,0.75
6957,17434222,548,764803,8,221.36,422,0.61,2081,40,1.34,0.88
1552,79377713,175,604538,9,31.23,107,2.47,2089,89,0.44,0.61
816,96893277,344,229895,10,303.6,9,4.36,853,60,1.72,0.05
1342,99259632,544,305309,2,93.22,137,1.73,1169,78,1.23,0.87
9510,41229123,205,511101,2,57.16,239,4.29,1267,95,1.05,0.32
8570,93526073,550,270564,10,409.8,122,2.35,822,66,1.49,0.28
2143,39862622,500,916450,8,287.84,134,1.67,1829,23,1.82,0.51
6442,10134736,535,975481,1,9.7,215,4.83,1105,96,1.61,0.76
6197,93985361,422,499331,5,6.85,425,0.4,784,69,1.4,0.89
3859,82720859,255,843996,7,214.2,171,3.58,1651,8,0.25,0.84
6530,64592641,698,815134,10,431.5,452,2.99,634,32,0.98,0.26
8301,64012722,19,254621,2,96.74,322,4.28,1555,46,1.72,0.93
434,14346388,468,296585,2,92.84,489,3.97,1673,46,0.69,0.95
8219,58139063,677,596654,4,137.16,281,2.89,2180,10,0.57,0.07
8531,40901588,525,516592,3,95.52,210,3.47,1375,61,1.31,0.82
8109,87889149,544,442039,10,416.0,404,1.94,1514,55,0.59,0.96
5999,35238454,233,123155,8,317.12,30,0.36,1935,100,0.57,0.39
1250,58815837,498,281164,2,53.82,278,4.2,1768,1,0.11,0.87
2545,32621878,469,720616,5,229.45,353,4.04,1970,57,1.62,0.96
8135,82952855,301,840335,1,45.57,45,2.85,1826,84,0.05,0.92
8910,19826424,225,613497,6,207.9,47,2.99,1789,64,1.07,0.38
7051,43274309,630,231743,8,189.92,349,1.52,1272,101,0.07,0.75
1078,47241632,678,484661,9,300.69,78,4.79,908,28,1.43,0.64
1491,81304888,634,427226,8,93.36,19,1.16,1214,44,1.67,0.81
2619,58667865,190,408957,8,175.36,480,4.43,1020,10,1.07,0.83
9530,33927265,671,769795,4,160.92,59,0.58,1383,70,1.19,0.14
1864,18835098,613,648826,8,374.56,208,0.72,1336,57,1.76,0.19
5823,38709196,507,324007,10,142.9,499,2.56,726,101,1.29,0.93
6564,64351431,504,368654,10,173.3,438,1.08,2027,11,0.55,0.14
8889,71359896,283,710980,10,184.8,55,2.93,1470,13,1.53,0.87
4332,68508933,284,205382,5,192.25,308,0.81,1474,17,0.69,0.86
4208,24078230,482,796536,1,30.08,314,4.3,1672,76,0.2,0.45
7044,86243283,487,421733,9,203.85,38,2.37,730,26,1.43,0.15
9400,72326233,643,565800,4,23.52,396,4.73,956,80,0.01,0.84
4293,88315240,11,959309,1,44.03,186,2.29,1588,9,0.95,0.02
4807,19805189,385,556467,7,153.16,259,2.34,1317,48,0.5,0.51
3961,65954508,587,830762,2,60.86,227,1.0,2001,30,0.43,0.94
1265,25704103,485,939177,2,5.14,450,1.08,952,61,1.25,0.67
5401,12237497,431,238125,8,369.04,124,4.56,617,8,0.62,0.76
9922,90238691,193,930571,1,23.51,67,2.27,846,9,0.86,0.84
6586,47953560,700,232741,10,426.7,418,4.97,1602,64,1.02,0.98
2493,86932134,240,959952,6,112.56,364,4.13,653,84,0.22,0.04
1522,54627869,498,747404,3,20.16,189,2.75,1154,84,0.33,0.75
1285,51843022,338,187059,9,333.9,405,3.95,1887,88,1.09,0.93
7991,69068598,481,492498,6,148.2,46,0.93,1173,28,0.46,0.11
3814,26189802,706,422585,3,45.78,246,3.99,1635,100,1.81,0.18
3022,25511490,482,723161,6,204.48,352,3.24,1496,78,0.88,0.59
9357,60577450,227,762190,5,249.15,125,3.75,1137,17,0.8,0.65
1951,76030312,557,249826,6,169.92,199,3.75,1046,20,1.11,0.29
3601,78846787,65,826574,3,7.56,455,2.33,2057,11,0.19,0.21
4335,14234621,670,630684,2,74.76,93,0.28,1106,21,1.71,0.93
2867,23320678,448,110083,7,30.45,145,1.8,638,25,1.2,0.95
6328,99437186,137,364895,5,13.85,468,2.64,1150,53,0.28,0.81
2568,12276887,646,138889,5,25.3,307,0.73,1904,63,1.79,0.31
7753,56054286,454,618023,8,308.4,459,4.85,1686,31,0.78,0.8
5140,14249382,644,957272,3,127.56,479,2.13,1929,69,0.44,0.37
1630,99334318,14,241006,6,120.66,5,4.96,1827,28,0.55,0.11
4948,42868149,55,978615,8,69.28,211,3.09,786,46,0.25,0.65
3474,65177703,583,649085,3,56.46,456,2.87,606,20,0.19,0.14
984,72142530,192,519322,8,376.0,25,1.27,2122,33,0.56,0.81
8653,64610782,580,700849,9,223.74,328,1.32,681,81,0.92,0.44
3574,73878026,205,650536,4,174.52,346,2.91,898,33,0.26,0.55
5238,23678785,636,442528,7,298.83,237,1.87,1422,8,0.16,0.46
4231,66111238,645,435978,10,333.3,221,4.03,1780,67,0.06,0.6
5959,75729016,102,658544,6,283.2,45,4.61,1325,44,1.27,0.01
474,26713404,455,796008,5,99.3,398,0.36,2030,48,0.92,0.0
4263,45916844,482,830364,2,25.98,124,0.82,1648,58,0.61,0.95
653,47838593,43,143356,5,62.7,392,2.14,1937,36,1.69,0.75
7261,84762123,370,542243,6,134.52,312,1.64,1829,20,0.94,1.0
833,25025534,73,141357,9,280.8,222,2.64,2174,92,1.43,0.74
8873,12671309,243,227048,5,211.35,174,3.09,1326,85,0.01,0.07
4246,86982448,281,791745,10,109.0,44,2.57,1517,62,1.8,0.65
7929,66291599,431,358616,6,69.0,117,3.93,668,2,0.19,0.67
6703,62222052,405,627124,8,320.88,21,2.5,1494,96,0.81,0.4
4990,86644793,109,701089,6,109.92,265,1.18,2129,38,1.47,0.47
2241,43044117,397,199189,7,263.69,341,3.7,917,88,0.41,0.44
5272,67518973,532,125457,7,344.4,418,1.89,1874,15,0.99,0.19
7659,81649351,151,501995,4,91.76,47,2.07,1941,17,0.49,0.02
8498,72302585,78,851496,1,9.07,269,2.08,745,73,1.41,0.53
6498,77753133,27,251784,8,188.96,53,0.08,603,44,0.73,0.67
6897,13878888,511,738567,10,354.6,465,1.39,2081,94,1.84,0.51
636,44944940,5,637239,4,107.96,319,3.55,1512,99,0.7,0.12
9358,60955625,109,717202,2,12.24,119,4.12,1535,38,1.1,0.18
1010,51855063,425,589871,5,103.2,188,2.29,656,61,1.6,0.3
1191,33016716,476,431609,4,84.48,382,2.79,1886,65,1.24,0.75
7966,47626065,622,184440,10,364.4,36,3.85,1590,84,0.95,0.39
392,77052112,214,668739,3,120.45,371,2.91,1403,36,1.03,0.37
5609,84830793,689,958095,5,7.45,430,2.45,1677,45,1.56,0.68
4591,12635028,36,159147,2,56.38,462,2.21,1989,79,0.9,0.51
7311,88421987,697,482505,6,14.46,226,0.78,1949,52,0.57,0.27
5549,67749329,704,642425,3,139.89,116,1.24,865,28,0.05,0.9
4404,79499469,62,191401,2,71.7,292,1.26,1414,81,1.07,0.71
4982,15986127,388,978468,5,92.8,477,0.94,2057,30,1.64,0.67
249,81063171,519,489464,6,250.5,224,3.32,1100,30,0.66,0.55
4313,32186690,539,483337,6,198.66,297,2.56,1126,32,1.91,0.43
34,66281501,564,837686,3,132.72,305,4.06,1443,40,1.72,0.3
8027,24040431,390,870763,10,342.5,193,2.28,1775,30,0.1,0.88
3003,89517508,624,262553,2,80.18,100,1.52,1122,94,0.63,0.25
956,19233085,627,269709,7,328.09,174,1.28,1004,32,0.44,0.42
920,24775258,562,296585,7,151.55,251,3.26,1220,102,0.14,0.79
6473,39518772,494,787123,2,49.94,145,4.65,1587,59,0.82,0.23
2778,99583628,477,726305,3,97.08,21,3.87,1678,84,0.28,0.76
7401,80123893,557,145909,10,423.7,434,4.62,1204,99,0.76,0.53
99,97870617,277,424217,5,160.4,385,2.23,1568,30,1.6,0.73
2927,17709070,350,665661,10,98.8,173,4.71,1963,59,1.06,0.0
3094,80725549,459,490680,7,99.61,449,3.15,699,42,1.27,0.55
5396,49470531,475,541744,7,200.55,38,2.59,911,85,1.52,0.46
9772,43909274,149,551337,10,297.7,186,2.08,1642,79,0.36,0.02
6940,65089686,309,575728,9,103.32,30,0.82,977,30,0.17,0.83
8931,96566296,168,346613,1,37.24,57,3.28,787,64,1.67,0.46
5027,59432103,347,885810,2,3.58,323,1.23,1142,13,0.42,0.32
5141,67026613,134,684470,8,236.8,66,1.32,1766,7,1.87,0.61
7755,89035485,374,306405,1,34.32,172,0.68,1736,15,0.06,0.14
3254,86982448,476,190541,7,99.26,262,4.17,1248,94,0.47,0.55
9044,67659920,499,720489,9,188.91,426,1.45,1603,48,0.56,0.01
9172,49117142,381,149014,6,218.82,484,0.55,1553,64,0.86,0.51
9939,64383857,666,947837,9,72.54,259,1.6,1523,102,1.77,0.99
505,27627751,125,664538,2,11.88,330,1.12,887,95,1.55,0.02
4129,10819745,290,478413,7,33.32,27,2.83,1030,57,0.5,0.61
4089,56612333,201,758606,9,139.95,75,4.58,1462,36,1.36,0.39
5156,49004374,199,616628,4,137.88,6,2.66,783,97,1.16,0.75
6487,32959753,392,593802,7,307.93,151,1.8,1452,41,1.92,0.86
3464,32323107,268,132352,10,449.0,329,3.29,1627,70,1.96,0.05
8746,79704892,178,710869,3,142.23,262,3.58,1660,19,1.08,0.61
6884,70462900,107,805034,4,129.2,300,2.93,1253,57,0.6,0.83
5601,92725616,623,884000,3,141.39,438,2.13,1184,79,0.02,0.23
5288,18311963,25,570723,3,64.56,425,2.62,709,5,1.62,0.7
3245,67111665,401,171899,4,113.16,216,1.04,1159,49,0.93,0.41
7673,11149511,341,905642,9,322.83,404,4.05,641,32,1.46,0.35
4165,12600029,177,329808,4,40.24,112,0.49,1816,11,1.18,0.8
6863,47376055,479,234468,7,87.22,86,1.47,966,88,0.56,0.98
7077,75228472,279,257075,4,143.16,85,2.09,828,38,1.99,0.33
2788,21554046,530,590325,10,113.4,363,0.84,1065,65,1.58,0.62
820,20466627,543,453926,7,284.48,362,2.57,1397,77,1.17,0.56
6749,39023350,315,603557,4,187.36,379,4.54,1511,80,0.02,0.49
4996,66933787,99,566588,4,49.88,250,2.37,2015,58,0.16,0.3
9122,27555768,606,578948,1,6.07,4,4.43,1783,10,0.38,0.24
5587,30990335,159,404940,8,294.96,106,4.02,743,67,1.65,0.94
2402,35190269,316,543318,3,48.18,17,1.27,1359,48,1.56,0.47
3940,55139305,664,462339,3,67.65,254,4.17,963,32,0.82,0.93
1706,22854253,170,357389,10,133.0,13,0.65,669,66,1.51,0.76
2633,29516371,510,113015,6,270.66,263,4.19,839,68,0.86,0.34
9590,14743434,284,485620,5,102.15,91,2.35,1435,61,0.55,0.23
263,36865481,438,123865,5,131.15,35,1.17,634,46,0.24,0.54
3683,79211260,256,898015,1,13.43,82,1.66,959,63,0.15,0.02
5245,72274056,347,118250,6,134.94,128,0.25,2073,4,0.02,0.65
6805,80356225,228,235743,2,43.26,75,2.4,1516,29,0.02,0.36
1631,35188505,538,349814,7,345.45,68,1.84,698,84,1.3,0.47
4968,79034083,139,283463,6,52.38,237,3.21,918,66,1.48,0.06
9989,52745155,478,583880,3,98.76,364,2.9,1898,75,0.79,0.73
6865,79456794,196,404156,8,155.2,421,3.06,2079,21,0.58,0.06
6916,12100470,146,955405,1,17.83,276,2.87,1297,35,0.59,0.29
4722,38335047,7,537243,1,24.56,287,2.3,2108,84,1.91,0.27
8081,57512174,43,877370,5,49.0,81,3.46,1970,38,0.67,0.22
2861,44322256,362,436876,9,268.65,342,1.45,1041,6,0.42,0.02
29,67597717,389,746107,5,13.9,193,2.53,1538,68,0.75,0.72
3449,58057192,475,354990,6,269.04,302,3.62,1577,5,0.68,0.2
5470,92767990,89,291501,1,32.56,52,0.85,1111,18,0.1,0.51
4727,11169005,108,545466,2,25.42,105,2.97,1834,16,1.02,0.52
4003,58816085,316,586008,1,1.53,32,3.52,1632,12,1.33,0.25
3913,46168802,55,445378,6,259.92,479,3.17,967,94,0.91,0.14
6553,28430021,400,921279,6,31.56,237,2.76,1721,16,0.35,0.2
5594,35836079,149,143597,10,251.0,100,2.24,1054,100,1.13,0.53
3735,89131919,431,265801,9,430.02,436,1.6,737,27,0.73,0.51
6658,68959561,550,796008,3,43.74,144,1.67,1157,40,1.63,0.28
7463,78717023,650,224960,10,129.0,196,0.73,949,101,0.23,0.0
1805,24096752,458,908211,1,39.98,249,0.36,1127,62,0.24,0.07
8639,15637926,131,741262,9,221.67,71,0.11,1918,67,1.51,0.55
7865,10908291,412,603546,7,281.33,203,3.18,1941,50,0.56,0.69
3090,60533862,560,447895,1,34.23,472,0.49,1220,56,1.8,0.38
4463,31087852,571,458991,2,59.58,91,1.09,1038,24,0.45,0.44
9197,47491649,268,994173,7,211.54,338,2.17,1188,77,1.44,0.1
463,35240488,194,447255,5,216.65,438,4.44,1295,46,1.3,0.47
5887,47453621,566,294752,9,294.84,374,3.72,1449,96,0.88,0.7
1944,42323395,528,646647,7,109.62,98,1.24,1139,25,1.62,0.74
7389,58512806,585,814685,9,162.27,2,1.94,1168,10,1.8,0.53
1899,34583052,159,281783,1,41.14,378,4.24,1020,97,0.99,0.11
4284,14346388,410,743302,1,23.75,24,2.45,1872,73,0.77,0.78
28,55862161,701,760433,10,217.5,500,3.12,836,53,0.6,0.71
5526,68050586,33,436292,7,193.83,483,1.95,1744,96,0.46,0.68
5116,30243897,236,975280,3,21.75,188,4.3,1293,29,1.52,0.23
4010,60962615,374,941327,6,89.4,70,4.63,828,9,0.3,0.17
562,37293615,661,256944,7,45.5,432,1.44,1897,15,0.58,0.04
5371,25910163,447,737462,2,74.58,215,2.85,1972,30,0.34,0.21
2850,17260417,669,657851,9,96.93,476,1.52,700,50,1.86,0.32
6406,66158937,702,544286,7,324.87,423,1.89,713,69,1.72,0.74
1916,94058984,424,842262,5,34.75,383,0.55,602,3,1.25,0.66
8177,46285776,124,886814,7,222.74,246,0.37,1567,58,1.08,0.6
3127,38681489,631,652160,4,29.0,379,1.16,1625,10,0.03,0.81
3483,79785709,461,297277,7,301.84,104,3.74,1280,55,1.54,0.3
6524,12173306,214,860170,1,10.95,277,4.22,1382,13,0.93,0.22
9244,70037978,228,549353,1,47.67,145,2.61,1562,7,0.25,0.61
3986,38376241,245,723947,2,35.54,484,0.49,2088,35,1.54,0.1
6731,25096146,581,610201,9,22.41,14,0.55,831,37,0.24,0.88
2128,90902148,688,739415,5,89.95,300,3.85,1072,90,0.21,0.01
9055,69265945,421,563378,7,247.38,401,3.36,1770,86,0.64,0.11
4926,85597595,335,320821,7,35.84,190,3.35,1231,4,1.22,0.03
7171,69265945,86,564554,3,123.36,199,2.34,1075,87,0.69,0.52
4736,86360208,182,795873,4,149.6,446,2.0,2027,57,0.24,0.24
5073,68955272,266,525625,4,139.44,10,3.13,2080,56,1.21,0.04
9971,22196614,453,815241,2,66.3,452,4.04,1882,22,1.61,0.98
6332,40226099,133,159566,6,223.8,70,3.62,1538,70,1.85,0.21
2869,35504803,72,208260,8,307.68,333,2.93,768,75,0.42,0.98
8516,44601141,617,624787,3,58.62,174,3.33,1270,69,0.27,0.52
7355,25233709,566,786957,8,19.36,123,2.05,2030,64,1.07,0.2
3424,48114683,297,525731,9,434.88,461,4.0,1502,59,1.84,0.33
5767,60048866,633,150953,5,211.35,260,1.57,2057,67,0.41,0.08
9980,25187829,163,104188,4,29.0,47,0.89,1387,69,0.4,0.83
7860,69697049,676,879911,7,108.08,80,1.17,869,71,0.95,0.08
3391,51995252,336,576236,1,31.24,16,4.87,1189,12,0.46,0.94
564,81043271,1,197910,4,132.44,213,1.29,1803,4,0.21,0.99
9447,19288271,598,826001,3,58.65,327,3.05,1234,5,1.52,0.27
6023,39802837,185,484923,6,28.74,258,4.97,1447,42,0.03,0.76
6423,95128499,320,838667,10,381.1,269,1.44,2030,18,1.34,0.57
1282,99738216,306,867465,1,31.3,142,4.45,1086,44,1.5,0.44
3340,97694128,79,240666,1,29.75,478,4.04,920,73,1.6,0.02
9381,20855745,659,460016,3,20.88,457,1.91,809,87,0.23,0.01
5698,25786560,157,818228,4,125.88,459,4.25,1391,64,0.93,0.91
539,12767505,16,215310,8,390.64,433,0.97,1109,99,0.61,0.64
171,50636847,510,113707,7,254.31,34,4.69,1377,51,0.7,0.37
8178,79553978,141,628013,4,20.04,180,4.36,1480,42,0.39,0.6
7493,53391944,127,772025,3,34.29,387,3.14,1006,74,0.89,0.24
6632,35687383,508,250881,2,60.6,470,0.94,892,24,1.61,0.55
3651,48559306,288,253003,1,22.41,72,4.99,1212,76,0.87,0.8
2284,37102078,167,348297,9,171.27,169,2.05,1576,88,1.45,0.06
6869,26786348,671,800261,7,218.96,414,0.36,1681,36,1.36,0.08
2245,58397545,111,522070,3,20.28,118,1.12,1155,57,0.51,0.48
3241,73425480,212,107210,2,19.44,193,1.0,879,101,1.01,0.14
5606,18602831,655,853696,3,36.21,452,3.49,1387,63,0.22,0.55
9465,19030704,699,736525,6,119.28,187,0.33,825,41,1.94,0.81
1402,75484404,696,657858,7,58.59,330,3.5,758,32,1.0,0.27
6726,25233709,104,126824,8,44.4,226,1.88,1903,67,0.23,0.29
9183,78477453,499,578618,4,63.6,159,4.63,1793,67,0.04,0.82
3321,76342149,10,793012,3,103.8,450,3.04,1114,5,0.62,0.44
2345,81096442,77,582080,4,91.76,58,4.12,1280,61,1.95,0.96
6876,26017532,307,697979,6,45.54,262,4.48,1540,32,1.47,0.49
4733,54096798,163,409592,7,334.81,477,3.62,1253,46,1.14,0.37
5809,99019714,542,223415,10,484.0,120,2.28,1273,74,0.95,0.85
5634,88046741,673,992463,9,235.71,341,3.78,956,3,1.31,0.03
4812,39728947,583,464375,1,31.42,164,0.94,2179,27,0.03,0.74
279,53923970,45,690130,4,84.92,143,0.89,709,31,1.89,0.77
1522,18835098,77,649797,9,252.63,2,4.46,1907,2,1.52,0.35
4645,53423460,422,349329,5,89.65,222,2.77,1323,77,1.35,0.69
843,44195462,576,919142,9,71.1,128,3.89,2092,88,1.45,0.79
785,23517205,209,808870,2,34.7,155,1.83,1568,101,1.58,0.01
7568,78905628,9,210111,5,73.6,110,4.92,1861,74,1.19,0.68
6141,43760112,274,482674,1,0.68,131,1.19,610,4,0.78,0.52
2980,25113070,577,433224,3,139.8,405,0.08,1309,99,0.45,0.75
8125,57257932,214,814685,3,25.26,368,0.1,991,51,1.54,0.94
2473,60920647,155,563254,3,93.45,418,1.34,1199,49,0.17,0.76
6140,84245810,268,489188,1,32.7,452,2.01,1447,26,1.54,0.44
1085,32035977,41,102036,7,120.82,433,3.07,751,67,0.49,0.37
4405,81277137,224,731522,9,175.14,253,1.62,1863,13,1.92,0.71
2262,98705243,702,623779,4,186.92,430,1.24,1833,36,0.72,0.67
1345,45363033,150,730624,10,175.7,199,4.51,1360,48,0.76,0.02
1687,69265945,417,903180,8,319.76,401,4.75,883,65,0.89,0.7
7855,26391876,584,199962,4,62.4,19,0.27,1481,85,0.02,0.92
2031,37191317,493,216069,4,193.2,389,2.4,1667,10,0.04,0.06
1245,81977415,563,376694,7,90.65,357,1.23,1711,62,1.69,0.51
5481,89294960,324,459272,9,209.61,156,0.38,1390,68,0.01,0.21
6357,98687339,588,745484,9,133.47,303,0.87,1218,55,1.58,0.59
7983,71037563,464,404822,5,194.45,185,4.74,860,54,1.56,0.46
5106,88468334,177,861218,10,304.5,266,2.94,1758,95,1.58,0.7
3719,30728715,384,869772,7,151.34,472,3.45,1609,46,1.33,0.86
6961,95378402,384,528397,9,119.79,491,4.81,742,72,0.95,0.93
7449,49555870,73,523973,4,64.8,351,0.08,944,11,1.42,0.99
467,24393680,618,157687,8,280.16,271,2.58,1142,74,1.13,0.11
2330,21697221,106,264772,7,153.09,279,2.4,1035,52,1.85,0.24
4097,80611098,139,245491,10,414.4,278,0.42,1981,3,0.6,0.17
445,28713964,362,506214,1,28.62,207,1.11,1275,50,1.47,0.04
8349,37787152,201,949528,10,96.6,154,0.95,1300,25,0.83,0.55
9201,41134082,78,336733,6,166.56,148,4.55,888,71,0.5,0.91
9752,88763346,670,122529,7,275.24,205,3.88,1547,40,0.18,0.95
3742,22759029,393,229171,5,152.9,365,4.07,1361,101,0.13,0.34
936,97437912,498,891708,5,106.45,208,3.91,1378,17,1.8,0.28
964,61609514,276,729511,2,63.14,103,0.37,1977,88,1.33,0.88
3549,97720894,553,264720,7,88.55,282,4.04,1474,10,1.58,0.22
8039,22759029,475,277310,6,8.52,178,2.66,1146,84,1.06,0.63
8116,26091111,579,143244,7,203.28,424,1.01,1412,26,0.11,0.24
9057,18264168,55,390623,3,55.11,35,4.97,1620,1,0.13,0.06
2309,64913554,459,291227,3,95.34,477,1.42,1193,21,1.19,0.21
6948,55397877,110,876362,5,234.35,67,1.71,961,89,0.72,0.44
4185,57994786,643,837569,1,29.69,359,4.15,679,63,0.35,0.73
6199,34092576,625,545222,8,128.56,17,0.69,920,79,1.07,0.05
8032,37270763,181,460908,5,102.2,11,2.33,2071,85,0.33,0.08
6758,53240285,697,868832,7,234.15,104,4.03,1493,17,1.31,0.07
7671,66364242,423,843996,9,44.82,187,1.17,1602,37,0.09,0.43
9383,28881569,197,923011,6,228.06,453,3.79,1287,40,1.09,0.82
403,30436798,524,510985,3,132.66,70,2.26,630,38,0.56,0.42
4529,89094863,325,232741,9,264.96,220,2.76,612,19,1.1,0.99
9101,13812004,375,778191,6,294.06,422,0.95,1331,75,2.0,0.25
1811,55156770,594,183939,7,250.74,431,1.53,1264,67,0.05,0.71
8908,83454548,679,906106,4,34.04,220,1.41,631,35,0.53,0.39
4710,64666258,248,535845,6,219.12,448,1.67,1700,91,0.77,0.74
5035,90478071,9,935347,7,199.08,315,1.4,984,50,1.39,0.99
2774,94767954,71,774221,4,140.92,155,2.84,2071,68,1.78,0.63
9371,63545933,448,123733,6,63.9,72,1.2,826,101,1.24,0.16
6590,95533326,296,205653,7,323.33,387,3.26,818,44,0.71,0.71
3807,93989748,451,117221,10,351.1,52,0.46,1594,37,1.49,0.47
3345,63397202,637,377800,6,112.92,280,0.44,1011,66,0.45,0.74
7710,61929993,646,311203,1,47.29,451,4.12,1281,80,1.5,0.19
6988,54197095,293,891708,1,26.5,250,0.38,2099,94,1.14,0.87
3453,40807801,555,576489,10,389.0,254,3.97,1524,15,1.3,0.72
8031,55862161,493,412961,7,347.06,401,2.81,873,38,1.24,0.59
6446,57995665,408,986536,1,33.62,349,2.73,1878,27,1.88,0.18
9866,36091407,243,952543,6,162.42,112,3.0,1969,35,1.53,0.62
3252,98921470,152,985104,4,161.0,208,4.93,651,85,1.17,0.08
9750,24723072,300,265335,5,98.55,43,3.79,1104,21,0.69,0.59
7086,68526710,526,898782,3,114.18,31,0.12,1421,34,0.64,0.06
2451,26391876,503,401778,8,163.92,114,4.89,1490,69,1.01,0.85
3946,90666344,603,405905,9,72.0,500,0.02,2155,57,1.73,0.75
7546,27683087,269,193116,6,71.22,118,2.8,840,22,0.68,0.83
7176,70637509,493,856183,3,145.11,59,0.47,1446,40,0.82,0.21
4867,31136119,188,231864,10,60.8,277,2.12,1920,6,1.1,0.69
7340,82227046,670,505438,8,399.68,474,2.47,1304,39,0.19,0.2
8165,70942383,456,261690,2,37.52,382,0.73,1644,48,0.0,0.78
2249,10772897,284,130365,9,184.86,135,0.35,1735,25,1.99,0.78
8264,10286705,541,558645,5,38.5,437,0.38,1480,28,1.87,0.12
851,64728228,8,548896,5,88.7,137,3.36,1730,50,0.51,0.86
4296,58187864,82,541569,6,241.92,289,2.87,2114,94,1.37,0.04
5234,71848518,489,346637,6,81.78,231,2.42,1059,16,0.92,0.84
5989,90419961,281,787123,5,174.8,73,2.43,1123,37,0.22,0.89
7500,69775076,55,941215,4,89.56,339,2.11,989,102,1.11,0.7
4426,90925793,60,273292,5,156.15,194,4.21,1913,2,1.03,0.64
4679,91774408,277,412539,8,351.28,119,0.69,1677,34,0.56,0.05
